horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,signals_per_week,cluster_share,brier_score,experiment,feature_groups
3,RUB->TJS,catboost,wf_oos,656,66,266,0.42424242424242425,0.4054878048780488,0.39787878787878783,1.0462519936204147,1.0662604722010665,14.092354047100184,0.4797507788161993,0.030303030303030304,0.24171499637295082,cbr_full_catboost,"A,B,C,E"
3,RUB->UZS,catboost,wf_oos,656,71,247,0.43661971830985913,0.37652439024390244,0.38309859154929576,1.159605405713634,1.1397058823529411,6.601043317440048,0.5160955347871236,0.014084507042253521,0.2343317640435672,cbr_full_catboost,"A,B,C,E"
3,RUB->AMD,catboost,oot,245,0,92,,0.37551020408163266,,,,,0.0,,0.23473308149363634,cbr_full_catboost,"A,B,C,E"
3,RUB->KGS,catboost,oot,245,1,87,1.0,0.3551020408163265,0.38,2.8160919540229887,2.6315789473684212,253.73679829492175,0.019444444444444445,0.0,0.22371702837523524,cbr_full_catboost,"A,B,C,E"
3,RUB->KZT,catboost,oot,245,0,94,,0.3836734693877551,,,,,0.0,,0.2422778752670646,cbr_full_catboost,"A,B,C,E"
3,RUB->TJS,catboost,oot,245,1,91,1.0,0.37142857142857144,0.42,2.692307692307692,2.380952380952381,235.84042641663694,0.019444444444444445,0.0,0.2279443805264535,cbr_full_catboost,"A,B,C,E"
3,RUB->UZS,catboost,oot,245,0,96,,0.39183673469387753,,,,,0.0,,0.23773655265657895,cbr_full_catboost,"A,B,C,E"
3,RUB->AMD,catboost,y2022,247,0,85,,0.3441295546558704,,,,,0.0,,0.2363723874008026,cbr_context_catboost,"A,B,C,D,E"
3,RUB->KGS,catboost,y2022,247,0,84,,0.340080971659919,,,,,0.0,,0.23288557035809507,cbr_context_catboost,"A,B,C,D,E"
3,RUB->KZT,catboost,y2022,247,0,75,,0.30364372469635625,,,,,0.0,,0.21879875309458918,cbr_context_catboost,"A,B,C,D,E"
3,RUB->TJS,catboost,y2022,247,0,87,,0.3522267206477733,,,,,0.0,,0.2386827510129727,cbr_context_catboost,"A,B,C,D,E"
3,RUB->UZS,catboost,y2022,247,0,79,,0.31983805668016196,,,,,0.0,,0.22765506092662804,cbr_context_catboost,"A,B,C,D,E"
3,RUB->AMD,catboost,wf_oos,656,18,255,0.2222222222222222,0.38871951219512196,0.3844444444444444,0.571677559912854,0.5780346820809249,-52.87400050155834,0.1308411214953271,0.16666666666666666,0.23931704920639926,cbr_context_catboost,"A,B,C,D,E"
3,RUB->KGS,catboost,wf_oos,656,24,252,0.3333333333333333,0.38414634146341464,0.395,0.8677248677248677,0.8438818565400843,-1.2070054577066542,0.17445482866043613,0.0,0.23904236769436174,cbr_context_catboost,"A,B,C,D,E"
3,RUB->KZT,catboost,wf_oos,656,22,222,0.36363636363636365,0.3384146341463415,0.3409090909090909,1.0745290745290745,1.0666666666666669,35.568556668640205,0.15991692627206644,0.22727272727272727,0.23076694611777257,cbr_context_catboost,"A,B,C,D,E"
3,RUB->TJS,catboost,wf_oos,656,18,266,0.3333333333333333,0.4054878048780488,0.3766666666666667,0.8220551378446115,0.8849557522123892,21.513882349203126,0.1308411214953271,0.0,0.24886000646063508,cbr_context_catboost,"A,B,C,D,E"
3,RUB->UZS,catboost,wf_oos,656,22,247,0.4090909090909091,0.37652439024390244,0.3899999999999999,1.0864924549135075,1.0489510489510492,11.295115625388492,0.15991692627206644,0.18181818181818182,0.2354433446043967,cbr_context_catboost,"A,B,C,D,E"
3,RUB->AMD,catboost,oot,245,0,92,,0.37551020408163266,,,,,0.0,,0.22549014575533288,cbr_context_catboost,"A,B,C,D,E"
3,RUB->KGS,catboost,oot,245,0,87,,0.3551020408163265,,,,,0.0,,0.21967764110169674,cbr_context_catboost,"A,B,C,D,E"
3,RUB->KZT,catboost,oot,245,0,94,,0.3836734693877551,,,,,0.0,,0.2288949928145441,cbr_context_catboost,"A,B,C,D,E"
3,RUB->TJS,catboost,oot,245,0,91,,0.37142857142857144,,,,,0.0,,0.22795534452808938,cbr_context_catboost,"A,B,C,D,E"
3,RUB->UZS,catboost,oot,245,0,96,,0.39183673469387753,,,,,0.0,,0.23029471480542593,cbr_context_catboost,"A,B,C,D,E"
5,RUB->AMD,logreg,y2022,247,6,72,0.3333333333333333,0.291497975708502,0.2833333333333333,1.1435185185185186,1.1764705882352942,-35.813940160908935,0.11864406779661017,0.0,0.23003187593522176,incumbent_ab,"A,B"
5,RUB->KGS,logreg,y2022,247,3,65,0.3333333333333333,0.2631578947368421,0.29333333333333333,1.2666666666666666,1.1363636363636362,-40.18809377483144,0.059322033898305086,0.0,0.1995221695908346,incumbent_ab,"A,B"
5,RUB->KZT,logreg,y2022,247,6,64,0.0,0.2591093117408907,0.26666666666666666,0.0,0.0,-229.849851023558,0.11864406779661017,0.3333333333333333,0.21928909504984503,incumbent_ab,"A,B"
5,RUB->TJS,logreg,y2022,247,10,77,0.2,0.3117408906882591,0.314,0.6415584415584416,0.6369426751592357,-16.562004782644838,0.1977401129943503,0.0,0.23165348292006122,incumbent_ab,"A,B"
5,RUB->UZS,logreg,y2022,247,7,65,0.14285714285714285,0.2631578947368421,0.2485714285714285,0.5428571428571428,0.5747126436781611,-286.7316190333089,0.1384180790960452,0.0,0.2149300139120881,incumbent_ab,"A,B"
5,RUB->AMD,logreg,wf_oos,656,23,215,0.30434782608695654,0.3277439024390244,0.31913043478260866,0.9286147623862487,0.9536784741144416,34.63437604669451,0.16718587746625127,0.13043478260869565,0.2220921875374936,incumbent_ab,"A,B"
5,RUB->KGS,logreg,wf_oos,656,19,215,0.3157894736842105,0.3277439024390244,0.3389473684210526,0.9635250917992655,0.9316770186335404,20.3354684643003,0.13811007268951192,0.10526315789473684,0.22431673481856274,incumbent_ab,"A,B"
5,RUB->KZT,logreg,wf_oos,656,20,183,0.2,0.27896341463414637,0.275,0.7169398907103824,0.7272727272727273,11.175531875539665,0.14537902388369678,0.05,0.20807349551799179,incumbent_ab,"A,B"
5,RUB->TJS,logreg,wf_oos,656,27,230,0.4074074074074074,0.35060975609756095,0.3614814814814815,1.1619967793880837,1.1270491803278686,49.96614391430636,0.19626168224299065,0.037037037037037035,0.229288773337992,incumbent_ab,"A,B"
5,RUB->UZS,logreg,wf_oos,656,19,204,0.3684210526315789,0.31097560975609756,0.32315789473684203,1.1847265221878225,1.1400651465798048,51.99614856087323,0.13811007268951192,0.10526315789473684,0.21382957387672416,incumbent_ab,"A,B"
5,RUB->AMD,logreg,oot,243,0,74,,0.3045267489711934,,,,,0.0,,0.21045587908123609,incumbent_ab,"A,B"
5,RUB->KGS,logreg,oot,243,0,70,,0.2880658436213992,,,,,0.0,,0.20546768895818301,incumbent_ab,"A,B"
5,RUB->KZT,logreg,oot,243,0,80,,0.3292181069958848,,,,,0.0,,0.24074411421444558,incumbent_ab,"A,B"
5,RUB->TJS,logreg,oot,243,0,73,,0.3004115226337449,,,,,0.0,,0.20814765426329754,incumbent_ab,"A,B"
5,RUB->UZS,logreg,oot,243,0,83,,0.34156378600823045,,,,,0.0,,0.23136581769667572,incumbent_ab,"A,B"
5,RUB->AMD,logreg,y2022,247,1,72,1.0,0.291497975708502,0.36,3.430555555555556,2.7777777777777777,131.11289031224936,0.01977401129943503,0.0,0.20958373333529898,cbr_full_logreg,"A,B,C,E"
5,RUB->KGS,logreg,y2022,247,1,65,1.0,0.2631578947368421,0.18,3.8000000000000003,5.555555555555555,116.35373090767592,0.01977401129943503,0.0,0.19308526153141162,cbr_full_logreg,"A,B,C,E"
5,RUB->KZT,logreg,y2022,247,0,64,,0.2591093117408907,,,,,0.0,,0.1930028603273457,cbr_full_logreg,"A,B,C,E"
5,RUB->TJS,logreg,y2022,247,1,77,1.0,0.3117408906882591,0.18,3.207792207792208,5.555555555555555,124.64357961298096,0.01977401129943503,0.0,0.22015454724959382,cbr_full_logreg,"A,B,C,E"
5,RUB->UZS,logreg,y2022,247,3,65,0.3333333333333333,0.2631578947368421,0.18,1.2666666666666666,1.8518518518518519,-227.68127873273662,0.059322033898305086,0.0,0.2007800165394984,cbr_full_logreg,"A,B,C,E"
5,RUB->AMD,logreg,wf_oos,656,14,215,0.21428571428571427,0.3277439024390244,0.3371428571428571,0.6538205980066445,0.6355932203389831,-20.33327378499366,0.10176531671858774,0.07142857142857142,0.22050567476531838,cbr_full_logreg,"A,B,C,E"
5,RUB->KGS,logreg,wf_oos,656,15,215,0.13333333333333333,0.3277439024390244,0.344,0.40682170542635654,0.3875968992248062,-34.29448970638771,0.10903426791277257,0.13333333333333333,0.2223102688916854,cbr_full_logreg,"A,B,C,E"
5,RUB->KZT,logreg,wf_oos,656,11,183,0.2727272727272727,0.27896341463414637,0.2909090909090909,0.9776453055141578,0.9375,23.484093763351833,0.07995846313603322,0.0,0.20713376072262163,cbr_full_logreg,"A,B,C,E"
5,RUB->TJS,logreg,wf_oos,656,19,230,0.42105263157894735,0.35060975609756095,0.35368421052631577,1.2009153318077803,1.1904761904761905,13.037406936776975,0.13811007268951192,0.10526315789473684,0.22907769089571342,cbr_full_logreg,"A,B,C,E"
5,RUB->UZS,logreg,wf_oos,656,15,204,0.26666666666666666,0.31097560975609756,0.2866666666666666,0.857516339869281,0.930232558139535,-17.807386840358937,0.10903426791277257,0.0,0.21533372351152952,cbr_full_logreg,"A,B,C,E"
5,RUB->AMD,logreg,oot,243,11,74,0.09090909090909091,0.3045267489711934,0.3018181818181818,0.2985257985257985,0.30120481927710846,-10.227730222346162,0.21508379888268156,0.0,0.21169805783818452,cbr_full_logreg,"A,B,C,E"
5,RUB->KGS,logreg,oot,243,13,70,0.38461538461538464,0.2880658436213992,0.28769230769230775,1.335164835164835,1.336898395721925,45.73768781211937,0.2541899441340782,0.07692307692307693,0.2104218288289067,cbr_full_logreg,"A,B,C,E"
5,RUB->KZT,logreg,oot,243,7,80,0.2857142857142857,0.3292181069958848,0.29428571428571426,0.8678571428571428,0.970873786407767,117.65131188579741,0.13687150837988826,0.0,0.23972335829899974,cbr_full_logreg,"A,B,C,E"
5,RUB->TJS,logreg,oot,243,27,73,0.48148148148148145,0.3004115226337449,0.31407407407407406,1.602739726027397,1.5330188679245282,44.660557296236476,0.5279329608938547,0.07407407407407407,0.21250551964436729,cbr_full_logreg,"A,B,C,E"
5,RUB->UZS,logreg,oot,243,14,83,0.5,0.34156378600823045,0.35,1.463855421686747,1.4285714285714286,64.38153212121271,0.2737430167597765,0.0,0.23399385324338962,cbr_full_logreg,"A,B,C,E"
5,RUB->AMD,logreg,y2022,247,14,72,0.07142857142857142,0.291497975708502,0.29142857142857137,0.24503968253968256,0.24509803921568632,-327.4637693186252,0.2768361581920904,0.0,0.272805169317372,cbr_context_logreg,"A,B,C,D,E"
5,RUB->KGS,logreg,y2022,247,12,65,0.08333333333333333,0.2631578947368421,0.25,0.31666666666666665,0.3333333333333333,-207.51259020883893,0.23728813559322035,0.08333333333333333,0.24254117385220547,cbr_context_logreg,"A,B,C,D,E"
5,RUB->KZT,logreg,y2022,247,9,64,0.0,0.2591093117408907,0.26666666666666666,0.0,0.0,-178.16683333089193,0.17796610169491525,0.0,0.2500053552632255,cbr_context_logreg,"A,B,C,D,E"
5,RUB->TJS,logreg,y2022,247,6,77,0.16666666666666666,0.3117408906882591,0.2833333333333334,0.5346320346320346,0.588235294117647,-117.70735328230158,0.11864406779661017,0.0,0.2616563563918498,cbr_context_logreg,"A,B,C,D,E"
5,RUB->UZS,logreg,y2022,247,12,65,0.08333333333333333,0.2631578947368421,0.24999999999999997,0.31666666666666665,0.33333333333333337,-283.80642436097406,0.23728813559322035,0.0,0.26650211868343654,cbr_context_logreg,"A,B,C,D,E"
5,RUB->AMD,logreg,wf_oos,656,63,215,0.2857142857142857,0.3277439024390244,0.32031746031746033,0.8717607973421926,0.8919722497522299,19.32173359538235,0.4579439252336448,0.1111111111111111,0.22493271488629651,cbr_context_logreg,"A,B,C,D,E"
5,RUB->KGS,logreg,wf_oos,656,61,215,0.32786885245901637,0.3277439024390244,0.32754098360655737,1.0003812428516965,1.0010010010010009,22.774872702640383,0.44340602284527514,0.03278688524590164,0.2208401996944271,cbr_context_logreg,"A,B,C,D,E"
5,RUB->KZT,logreg,wf_oos,656,62,183,0.3064516129032258,0.27896341463414637,0.2745161290322581,1.0985369293142957,1.1163337250293772,19.73457285327622,0.45067497403946,0.06451612903225806,0.20719062733177768,cbr_context_logreg,"A,B,C,D,E"
5,RUB->TJS,logreg,wf_oos,656,58,230,0.3275862068965517,0.35060975609756095,0.35758620689655174,0.9343328335832084,0.9161041465766634,24.587028592962362,0.4215991692627206,0.08620689655172414,0.2278492103286206,cbr_context_logreg,"A,B,C,D,E"
5,RUB->UZS,logreg,wf_oos,656,59,204,0.3728813559322034,0.31097560975609756,0.30610169491525424,1.1990694582917913,1.2181616832779623,16.09554316984357,0.4288681204569055,0.03389830508474576,0.21618896024764822,cbr_context_logreg,"A,B,C,D,E"
5,RUB->AMD,logreg,oot,243,0,74,,0.3045267489711934,,,,,0.0,,0.21310967171570103,cbr_context_logreg,"A,B,C,D,E"
5,RUB->KGS,logreg,oot,243,0,70,,0.2880658436213992,,,,,0.0,,0.205401124590724,cbr_context_logreg,"A,B,C,D,E"
5,RUB->KZT,logreg,oot,243,0,80,,0.3292181069958848,,,,,0.0,,0.2323686585835063,cbr_context_logreg,"A,B,C,D,E"
5,RUB->TJS,logreg,oot,243,0,73,,0.3004115226337449,,,,,0.0,,0.20920301303867883,cbr_context_logreg,"A,B,C,D,E"
5,RUB->UZS,logreg,oot,243,0,83,,0.34156378600823045,,,,,0.0,,0.23702701640922866,cbr_context_logreg,"A,B,C,D,E"
5,RUB->AMD,catboost,y2022,247,0,72,,0.291497975708502,,,,,0.0,,0.23381323762434283,cbr_full_catboost,"A,B,C,E"
5,RUB->KGS,catboost,y2022,247,1,65,0.0,0.2631578947368421,0.32,0.0,0.0,92.12846369028702,0.01977401129943503,0.0,0.20875694183250015,cbr_full_catboost,"A,B,C,E"
5,RUB->KZT,catboost,y2022,247,0,64,,0.2591093117408907,,,,,0.0,,0.21034886309905618,cbr_full_catboost,"A,B,C,E"
5,RUB->TJS,catboost,y2022,247,0,77,,0.3117408906882591,,,,,0.0,,0.23836364279582842,cbr_full_catboost,"A,B,C,E"
5,RUB->UZS,catboost,y2022,247,0,65,,0.2631578947368421,,,,,0.0,,0.2130100796637233,cbr_full_catboost,"A,B,C,E"
5,RUB->AMD,catboost,wf_oos,656,52,215,0.2692307692307692,0.3277439024390244,0.3319230769230769,0.8214669051878354,0.8111239860950175,-2.887372264421397,0.3779854620976116,0.15384615384615385,0.22350073023966263,cbr_full_catboost,"A,B,C,E"
5,RUB->KGS,catboost,wf_oos,656,58,215,0.3103448275862069,0.3277439024390244,0.33310344827586197,0.9469125902165196,0.9316770186335407,10.821856240091163,0.4215991692627206,0.034482758620689655,0.22043877622007274,cbr_full_catboost,"A,B,C,E"
5,RUB->KZT,catboost,wf_oos,656,48,183,0.25,0.27896341463414637,0.26958333333333334,0.896174863387978,0.9273570324574961,4.101669802349561,0.34890965732087226,0.0625,0.2101352693282929,cbr_full_catboost,"A,B,C,E"
5,RUB->TJS,catboost,wf_oos,656,58,230,0.3103448275862069,0.35060975609756095,0.3465517241379311,0.8851574212893554,0.8955223880597013,18.240305167478812,0.4215991692627206,0.05172413793103448,0.23326537894399524,cbr_full_catboost,"A,B,C,E"
5,RUB->UZS,catboost,wf_oos,656,54,204,0.35185185185185186,0.31097560975609756,0.31,1.131445170660857,1.1350059737156513,16.780574276782833,0.3925233644859813,0.09259259259259259,0.21744940979687444,cbr_full_catboost,"A,B,C,E"
5,RUB->AMD,catboost,oot,243,8,74,0.375,0.3045267489711934,0.315,1.2314189189189189,1.1904761904761905,48.12535652227342,0.1564245810055866,0.0,0.21238291788923372,cbr_full_catboost,"A,B,C,E"
5,RUB->KGS,catboost,oot,243,11,70,0.36363636363636365,0.2880658436213992,0.30000000000000004,1.2623376623376623,1.212121212121212,67.91974067192142,0.21508379888268156,0.0,0.20435704397868443,cbr_full_catboost,"A,B,C,E"
5,RUB->KZT,catboost,oot,243,13,80,0.46153846153846156,0.3292181069958848,0.34,1.401923076923077,1.3574660633484164,123.32421051925166,0.2541899441340782,0.07692307692307693,0.22314513426861385,cbr_full_catboost,"A,B,C,E"
5,RUB->TJS,catboost,oot,243,23,73,0.43478260869565216,0.3004115226337449,0.28782608695652173,1.4472900536033353,1.5105740181268883,56.70706738000536,0.44972067039106145,0.08695652173913043,0.2100478479201171,cbr_full_catboost,"A,B,C,E"
5,RUB->UZS,catboost,oot,243,14,83,0.42857142857142855,0.34156378600823045,0.3285714285714285,1.2547332185886402,1.3043478260869568,28.92289580646987,0.2737430167597765,0.0,0.2244159264585646,cbr_full_catboost,"A,B,C,E"
5,RUB->AMD,catboost,y2022,247,0,72,,0.291497975708502,,,,,0.0,,0.23166138907428985,cbr_context_catboost,"A,B,C,D,E"
5,RUB->KGS,catboost,y2022,247,0,65,,0.2631578947368421,,,,,0.0,,0.20918918350172563,cbr_context_catboost,"A,B,C,D,E"
5,RUB->KZT,catboost,y2022,247,0,64,,0.2591093117408907,,,,,0.0,,0.21058597088031322,cbr_context_catboost,"A,B,C,D,E"
5,RUB->TJS,catboost,y2022,247,0,77,,0.3117408906882591,,,,,0.0,,0.23926225417884356,cbr_context_catboost,"A,B,C,D,E"
5,RUB->UZS,catboost,y2022,247,0,65,,0.2631578947368421,,,,,0.0,,0.21341492204888401,cbr_context_catboost,"A,B,C,D,E"
5,RUB->AMD,catboost,wf_oos,656,45,215,0.2222222222222222,0.3277439024390244,0.31244444444444447,0.6780361757105943,0.7112375533428164,14.10106869398405,0.32710280373831774,0.1111111111111111,0.21861683316876337,cbr_context_catboost,"A,B,C,D,E"
5,RUB->KGS,catboost,wf_oos,656,60,215,0.26666666666666666,0.3277439024390244,0.34133333333333327,0.8136434108527131,0.7812500000000001,13.108084337959584,0.4361370716510903,0.0,0.2198381899127707,cbr_context_catboost,"A,B,C,D,E"
5,RUB->KZT,catboost,wf_oos,656,57,183,0.2631578947368421,0.27896341463414637,0.2901754385964912,0.9433419614610294,0.9068923821039904,12.466051638941401,0.4143302180685358,0.08771929824561403,0.2064896556888948,cbr_context_catboost,"A,B,C,D,E"
5,RUB->TJS,catboost,wf_oos,656,51,230,0.29411764705882354,0.35060975609756095,0.34039215686274504,0.8388746803069055,0.8640552995391707,29.28226648488873,0.3707165109034268,0.058823529411764705,0.22837954213966974,cbr_context_catboost,"A,B,C,D,E"
5,RUB->UZS,catboost,wf_oos,656,54,204,0.2962962962962963,0.31097560975609756,0.3,0.95279593318809,0.9876543209876543,15.628181528551274,0.3925233644859813,0.07407407407407407,0.2144681762650601,cbr_context_catboost,"A,B,C,D,E"
5,RUB->AMD,catboost,oot,243,1,74,0.0,0.3045267489711934,0.3,0.0,0.0,57.92900931478373,0.019553072625698324,0.0,0.21704168815468147,cbr_context_catboost,"A,B,C,D,E"
5,RUB->KGS,catboost,oot,243,2,70,1.0,0.2880658436213992,0.25,3.471428571428571,4.0,301.48388430888247,0.03910614525139665,0.5,0.21001512490289542,cbr_context_catboost,"A,B,C,D,E"
5,RUB->KZT,catboost,oot,243,1,80,1.0,0.3292181069958848,0.34,3.0375,2.941176470588235,504.2472083644861,0.019553072625698324,0.0,0.2185727892463821,cbr_context_catboost,"A,B,C,D,E"
5,RUB->TJS,catboost,oot,243,1,73,1.0,0.3004115226337449,0.32,3.328767123287671,3.125,339.5698188080675,0.019553072625698324,0.0,0.2133626469784085,cbr_context_catboost,"A,B,C,D,E"
5,RUB->UZS,catboost,oot,243,2,83,0.5,0.34156378600823045,0.39,1.463855421686747,1.282051282051282,96.84576296752454,0.03910614525139665,0.0,0.225107782136212,cbr_context_catboost,"A,B,C,D,E"
10,RUB->AMD,logreg,y2022,247,10,59,0.3,0.2388663967611336,0.23600000000000002,1.2559322033898304,1.271186440677966,21.360268496237005,0.1977401129943503,0.0,0.19146401006323352,incumbent_ab,"A,B"
10,RUB->KGS,logreg,y2022,247,2,51,0.0,0.20647773279352227,0.23,0.0,0.0,-21.359174310895554,0.03954802259887006,0.0,0.1657415769693949,incumbent_ab,"A,B"
10,RUB->KZT,logreg,y2022,247,11,51,0.18181818181818182,0.20647773279352227,0.19454545454545452,0.8805704099821747,0.9345794392523366,38.40381992102595,0.21751412429378533,0.0,0.18471685106800254,incumbent_ab,"A,B"
10,RUB->TJS,logreg,y2022,247,8,57,0.25,0.23076923076923078,0.2225,1.0833333333333333,1.1235955056179776,170.2735557738874,0.15819209039548024,0.0,0.18455677833477913,incumbent_ab,"A,B"
10,RUB->UZS,logreg,y2022,247,6,51,0.0,0.20647773279352227,0.19,0.0,0.0,-701.5792227045741,0.11864406779661017,0.0,0.1710137953615996,incumbent_ab,"A,B"
10,RUB->AMD,logreg,wf_oos,656,81,174,0.20987654320987653,0.2652439024390244,0.2777777777777778,0.7912586916418333,0.7555555555555554,22.798298544477603,0.5887850467289719,0.07407407407407407,0.1989617790169396,incumbent_ab,"A,B"
10,RUB->KGS,logreg,wf_oos,656,65,167,0.26153846153846155,0.2545731707317073,0.26830769230769236,1.027360663288807,0.9747706422018347,44.98737319791389,0.4724818276220145,0.046153846153846156,0.1937288380533444,incumbent_ab,"A,B"
10,RUB->KZT,logreg,wf_oos,656,68,137,0.20588235294117646,0.20884146341463414,0.2126470588235294,0.9858308286818377,0.9681881051175657,49.20726200537821,0.49428868120456904,0.04411764705882353,0.17301509113609068,incumbent_ab,"A,B"
10,RUB->TJS,logreg,wf_oos,656,73,180,0.273972602739726,0.27439024390243905,0.27534246575342464,0.9984779299847791,0.9950248756218906,42.862709387533314,0.5306334371754932,0.0684931506849315,0.19952893136784788,incumbent_ab,"A,B"
10,RUB->UZS,logreg,wf_oos,656,64,156,0.234375,0.23780487804878048,0.236875,0.9855769230769231,0.9894459102902374,40.82394458180304,0.46521287642782966,0.03125,0.1858083372622719,incumbent_ab,"A,B"
10,RUB->AMD,logreg,oot,238,10,56,0.0,0.23529411764705882,0.23800000000000004,0.0,0.0,-26.622248385903767,0.1994301994301994,0.1,0.1769001910859051,incumbent_ab,"A,B"
10,RUB->KGS,logreg,oot,238,5,53,0.0,0.22268907563025211,0.228,0.0,0.0,-151.2576645323516,0.0997150997150997,0.0,0.17726526448412794,incumbent_ab,"A,B"
10,RUB->KZT,logreg,oot,238,6,65,0.3333333333333333,0.27310924369747897,0.24666666666666665,1.2205128205128206,1.3513513513513513,220.59288783840012,0.11965811965811965,0.0,0.21831289170747373,incumbent_ab,"A,B"
10,RUB->TJS,logreg,oot,238,15,54,0.2,0.226890756302521,0.228,0.8814814814814815,0.8771929824561404,71.23589573751346,0.29914529914529914,0.06666666666666667,0.17772378437195147,incumbent_ab,"A,B"
10,RUB->UZS,logreg,oot,238,2,63,0.0,0.2647058823529412,0.25,0.0,0.0,-196.7927292699501,0.039886039886039885,0.0,0.20267686988742267,incumbent_ab,"A,B"
10,RUB->AMD,logreg,y2022,247,3,59,0.3333333333333333,0.2388663967611336,0.22,1.3954802259887005,1.5151515151515151,-93.17760332945409,0.059322033898305086,0.0,0.19242682057304752,cbr_full_logreg,"A,B,C,E"
10,RUB->KGS,logreg,y2022,247,1,51,0.0,0.20647773279352227,0.22,0.0,0.0,334.61881689399723,0.01977401129943503,0.0,0.17029606002732847,cbr_full_logreg,"A,B,C,E"
10,RUB->KZT,logreg,y2022,247,0,51,,0.20647773279352227,,,,,0.0,,0.16999963119040956,cbr_full_logreg,"A,B,C,E"
10,RUB->TJS,logreg,y2022,247,2,57,0.0,0.23076923076923078,0.16,0.0,0.0,336.78126750976446,0.03954802259887006,0.0,0.1888112799950679,cbr_full_logreg,"A,B,C,E"
10,RUB->UZS,logreg,y2022,247,3,51,0.0,0.20647773279352227,0.15333333333333332,0.0,0.0,-617.7264503856056,0.059322033898305086,0.0,0.16898102017159022,cbr_full_logreg,"A,B,C,E"
10,RUB->AMD,logreg,wf_oos,656,30,174,0.1,0.2652439024390244,0.2426666666666667,0.37701149425287356,0.41208791208791207,-41.09523039531127,0.21806853582554514,0.0,0.20370439865488646,cbr_full_logreg,"A,B,C,E"
10,RUB->KGS,logreg,wf_oos,656,20,167,0.05,0.2545731707317073,0.25,0.19640718562874251,0.2,-43.09568483528717,0.14537902388369678,0.1,0.19277513732671947,cbr_full_logreg,"A,B,C,E"
10,RUB->KZT,logreg,wf_oos,656,19,137,0.05263157894736842,0.20884146341463414,0.2126315789473684,0.2520169035728006,0.24752475247524755,-47.66121998026246,0.13811007268951192,0.0,0.17187404475041385,cbr_full_logreg,"A,B,C,E"
10,RUB->TJS,logreg,wf_oos,656,19,180,0.21052631578947367,0.27439024390243905,0.2684210526315789,0.767251461988304,0.7843137254901962,6.086313131916364,0.13811007268951192,0.0,0.20493346972546844,cbr_full_logreg,"A,B,C,E"
10,RUB->UZS,logreg,wf_oos,656,17,156,0.11764705882352941,0.23780487804878048,0.23764705882352943,0.4947209653092006,0.495049504950495,-50.58773658750577,0.12357217030114226,0.058823529411764705,0.18469757900932554,cbr_full_logreg,"A,B,C,E"
10,RUB->AMD,logreg,oot,238,27,56,0.2222222222222222,0.23529411764705882,0.2437037037037037,0.9444444444444444,0.9118541033434651,7.7112296963196645,0.5384615384615384,0.14814814814814814,0.1773505858631872,cbr_full_logreg,"A,B,C,E"
10,RUB->KGS,logreg,oot,238,26,53,0.2692307692307692,0.22268907563025211,0.2215384615384615,1.20899854862119,1.215277777777778,18.038720004997018,0.5185185185185185,0.19230769230769232,0.17059943007951173,cbr_full_logreg,"A,B,C,E"
10,RUB->KZT,logreg,oot,238,14,65,0.35714285714285715,0.27310924369747897,0.2714285714285714,1.307692307692308,1.3157894736842106,152.08136853948616,0.2792022792022792,0.0,0.20314499342575076,cbr_full_logreg,"A,B,C,E"
10,RUB->TJS,logreg,oot,238,36,54,0.25,0.226890756302521,0.23388888888888887,1.1018518518518519,1.0688836104513064,34.19946829338434,0.717948717948718,0.0,0.1735744282713671,cbr_full_logreg,"A,B,C,E"
10,RUB->UZS,logreg,oot,238,23,63,0.34782608695652173,0.2647058823529412,0.28,1.3140096618357486,1.2422360248447204,35.006248852911355,0.45868945868945865,0.0,0.19415718284274544,cbr_full_logreg,"A,B,C,E"
10,RUB->AMD,logreg,y2022,247,26,59,0.11538461538461539,0.2388663967611336,0.2661538461538462,0.4830508474576271,0.4335260115606936,-192.50866927173698,0.5141242937853108,0.11538461538461539,0.2185320960892338,cbr_context_logreg,"A,B,C,D,E"
10,RUB->KGS,logreg,y2022,247,17,51,0.11764705882352941,0.20647773279352227,0.2011764705882353,0.5697808535178777,0.5847953216374269,40.4666600720457,0.3361581920903955,0.0,0.19501818046706634,cbr_context_logreg,"A,B,C,D,E"
10,RUB->KZT,logreg,y2022,247,19,51,0.15789473684210525,0.20647773279352227,0.19052631578947365,0.7647058823529411,0.8287292817679559,-107.45031555659975,0.37570621468926557,0.05263157894736842,0.18611051041179352,cbr_context_logreg,"A,B,C,D,E"
10,RUB->TJS,logreg,y2022,247,12,57,0.25,0.23076923076923078,0.26833333333333337,1.0833333333333333,0.9316770186335402,287.02333523743107,0.23728813559322035,0.0,0.20251456735072015,cbr_context_logreg,"A,B,C,D,E"
10,RUB->UZS,logreg,y2022,247,17,51,0.11764705882352941,0.20647773279352227,0.2,0.5697808535178777,0.588235294117647,-376.28606344855496,0.3361581920903955,0.058823529411764705,0.19575403514166353,cbr_context_logreg,"A,B,C,D,E"
