experiment,currency,fold,training_horizon,evaluation_horizon,hit_rate,base_hit_rate,eligible_days,target_positives,positive_target_per_week,all_signals,outcome_signals,excluded_outcome_signals,moment_signals,excluded_moment_signals,empty_week_share,over_two_week_share,weeks,period_start,period_end,small_sample,worst_five_mean_bps,random_hit_rate_lar,random_forward_bps_lar,random_cvar_lar,forward_bps_lar,lift_ci_low,lift_ci_high,lift_bootstrap_valid,moment_advantage_bps_ci_low,moment_advantage_bps_ci_high,moment_advantage_bps_bootstrap_valid,customer_regret_cvar_95_bps_ci_low,customer_regret_cvar_95_bps_ci_high,customer_regret_cvar_95_bps_bootstrap_valid,lift_at_risk_ci_low,lift_at_risk_ci_high,lift_at_risk_bootstrap_valid
seasonality,TJS,wf_2022,,20,0.0416666666666666,0.1902834008097166,247,47,0.9215686274509804,48,48,0,48,0,0.7647058823529411,0.196078431372549,51,2022-01-11,2022-12-31,True,5604.127859029828,0.0327083333333333,-469.2499617929355,5926.869878626678,-490.06422728434063,0.0,0.6641247949699288,1000,-932.7998740787846,93.04895362297012,1000,1788.7004620695106,6518.1253872321495,1000,0.0,2.746775705005749,733
seasonality,TJS,wf_2023,,20,0.1666666666666666,0.2307692307692307,247,57,1.1176470588235294,48,48,0,48,0,0.7450980392156863,0.1764705882352941,51,2023-01-10,2023-12-30,True,753.2068199305369,0.1751041666666666,80.11464173563859,767.30527410838,83.91224302789169,0.0,1.327293458705796,1000,-65.88904634256703,123.15480400744684,1000,409.3800358102976,760.202210508909,1000,0.6989924805047025,1.350695016297777,976
seasonality,TJS,wf_2024,,20,0.2549019607843137,0.1854838709677419,248,46,0.9019607843137256,51,51,0,51,0,0.7058823529411765,0.2156862745098039,51,2024-01-10,2024-12-29,True,683.4416064610544,0.2491176470588235,89.25470223248028,755.200989342251,97.3164405975121,0.6594223922854819,2.420417123422436,1000,33.94243313588972,116.05190038804552,1000,228.37005179904648,764.3914649765837,1000,0.8217242464765697,1.8037459038461952,999
seasonality,TJS,wf_2025,,20,0.0909090909090909,0.1801242236024844,161,29,0.8529411764705882,33,33,0,33,0,0.7058823529411765,0.1764705882352941,34,2025-01-10,2025-08-30,True,964.0068389821988,0.1395454545454545,-27.467518036819424,995.0048610412688,-35.09042852100866,0.0,1.156860632183908,1000,-57.398292188064794,133.93870316617097,1000,317.0734778644247,1008.2134835227464,1000,0.0,1.164522197848994,972
seasonality,UZS,oot,,20,0.1904761904761904,0.2105263157894736,228,48,0.9056603773584906,48,42,6,42,6,0.7547169811320755,0.1698113207547169,53,2025-09-02,2026-09-02,True,1002.6078090038402,0.1945238095238095,-27.90701290476745,1165.8924224526493,-31.59669985836129,0.2265555555555555,1.7688634240033216,1000,-172.1700045223607,127.83927209843104,1000,638.5848757435764,1274.934741501812,1000,0.7298031721212295,1.254172525546102,987
seasonality,UZS,wf_2022,,20,0.1153846153846153,0.1538461538461538,247,38,0.7450980392156863,52,52,0,52,0,0.7058823529411765,0.2156862745098039,51,2022-01-11,2022-12-31,True,4892.4324186895,0.1003846153846154,-308.1994125534639,5463.400663280436,-317.270541488749,0.1451064107585847,1.6689189189189189,1000,-731.9448325845132,136.4648107763758,1000,1972.224080027358,6003.588636591342,1000,0.3679123834742818,2.769506948731073,990
seasonality,UZS,wf_2023,,20,0.1851851851851851,0.2226720647773279,247,55,1.0784313725490196,54,54,0,54,0,0.7058823529411765,0.196078431372549,51,2023-01-10,2023-12-30,True,779.0633442503884,0.1805555555555555,86.66314836571551,811.5284171232041,89.64801397673715,0.1941747689641894,2.0612907256850344,1000,-75.27296431371173,96.642864409813,1000,454.106719841616,790.4070513304263,1000,0.7897825897130804,1.8954014407921915,998
seasonality,UZS,wf_2024,,20,0.074074074074074,0.1814516129032258,248,45,0.8823529411764706,54,54,0,54,0,0.6862745098039216,0.2156862745098039,51,2024-01-10,2024-12-29,True,797.0492247502525,0.1074074074074074,-18.77965568571011,810.9163446848153,-23.519209110039977,0.0,1.0128660219277523,1000,-94.69792111424891,25.122146702825148,1000,395.91329644691314,864.8941617298922,1000,0.0,1.0399195676297397,993
seasonality,UZS,wf_2025,,20,0.0967741935483871,0.0745341614906832,161,12,0.3529411764705882,31,31,0,31,0,0.7352941176470589,0.1764705882352941,34,2025-01-10,2025-08-30,True,1004.1687907647544,0.0838709677419354,-47.838431059651285,1038.8785397003064,-40.300940139654806,0.0,5.047479838709681,997,-22.481802756855693,152.5494946515722,1000,387.9030078697609,1050.8687759952284,1000,0.9235319516614724,2.3393257941979813,920
catboost_ab,AMD,wf_oos,5.0,20,0.1970802919708029,0.2134146341463414,656,140,1.0144927536231885,137,137,0,137,0,0.7028985507246377,0.1956521739130435,138,2023-01-10,2025-08-30,False,,0.1893065693430657,24.560924053095867,787.4966817565645,34.91485005627216,0.4828172141335078,1.38315752923195,1000,-22.177372993589092,92.2756018205112,1000,651.4229401254361,799.2861920069532,1000,0.9331992382080312,1.5115332144041729,1000
catboost_ab,KGS,wf_oos,5.0,20,0.1835443037974683,0.2012195121951219,656,132,0.9565217391304348,158,158,0,158,0,0.6231884057971014,0.2246376811594203,138,2023-01-10,2025-08-30,False,,0.1767405063291139,53.240651682560696,763.9120088605601,71.59658462326101,0.5954198837836363,1.304568634102216,1000,-22.49254362023472,79.0649923331539,1000,576.3286663459263,799.4149958159911,1000,0.8940172895415144,1.6703160014184717,1000
catboost_ab,KZT,wf_oos,5.0,20,0.1631205673758865,0.1539634146341463,656,101,0.7318840579710145,141,141,0,141,0,0.6666666666666666,0.1956521739130435,138,2023-01-10,2025-08-30,False,,0.1570921985815603,81.89751023098333,658.2044696400534,94.22796688776523,0.541220714664059,1.7513404257485807,1000,-2.8508559482873643,101.01620098258763,1000,483.28770957367885,652.8225000150189,1000,0.8703770864652804,3.71118135652532,1000
catboost_ab,TJS,wf_oos,5.0,20,0.2032520325203252,0.2012195121951219,656,132,0.9565217391304348,123,123,0,123,0,0.7028985507246377,0.181159420289855,138,2023-01-10,2025-08-30,False,,0.186869918699187,64.07275902303587,773.7398855005731,78.16564375829601,0.672677966101695,1.458032634032634,1000,8.422694018229869,119.74375594391589,1000,602.5157190127605,764.0273121589515,1000,0.996785338189291,1.6763031671736388,1000
catboost_ab,UZS,wf_oos,5.0,20,0.1438356164383561,0.1707317073170731,656,112,0.8115942028985508,146,146,0,146,0,0.6739130434782609,0.2101449275362318,138,2023-01-10,2025-08-30,False,,0.1476712328767123,38.534482722768665,827.0458128400267,46.829472694634426,0.4317547080051705,1.4329882379520196,1000,-22.216643967118188,89.08783353991876,1000,676.3314693031298,831.4436030951614,1000,0.8660963420517833,1.5924574100548776,1000
catboost_abcd,AMD,wf_oos,5.0,20,0.1066666666666666,0.2134146341463414,656,140,1.0144927536231885,75,75,0,75,0,0.7681159420289855,0.0869565217391304,138,2023-01-10,2025-08-30,True,867.8242774645165,0.1133333333333333,-15.631025107203904,872.7617678710274,-24.11189510916256,0.1311407384131971,0.8436905484719692,1000,-74.92322166569211,99.17809063746417,1000,609.9417478948027,931.6601688238056,1000,0.4304354564731035,1.2040465065103694,1000
catboost_abcd,KGS,wf_oos,5.0,20,0.1392405063291139,0.2012195121951219,656,132,0.9565217391304348,79,79,0,79,0,0.7463768115942029,0.0942028985507246,138,2023-01-10,2025-08-30,True,853.1632712709646,0.1606962025316455,14.064136360355748,885.0006102510972,9.45875284496878,0.2022106271027134,1.0744877952359753,1000,-71.12630398689906,104.98641443432908,1000,501.8621658140166,955.5165271609144,1000,0.51352245660431,1.1245046049783514,1000
catboost_abcd,KZT,wf_oos,5.0,20,0.072463768115942,0.1539634146341463,656,101,0.7318840579710145,69,69,0,69,0,0.7391304347826086,0.0579710144927536,138,2023-01-10,2025-08-30,True,979.2545356333356,0.0758695652173913,-18.042913867362408,1005.6731298104888,-26.75263251922473,0.0,1.038514785380457,1000,-105.06331080523368,76.79122068432508,1000,638.2873739471742,1041.777647152471,1000,0.0,1.7760214046262237,1000
catboost_abcd,TJS,wf_oos,5.0,20,0.2033898305084746,0.2012195121951219,656,132,0.9565217391304348,59,59,0,59,0,0.7971014492753623,0.072463768115942,138,2023-01-10,2025-08-30,True,893.2071911212512,0.195,46.322866067130526,963.9864784829084,50.52225741618901,0.449695474028614,1.4484899980689054,1000,-38.033191808934454,169.6113377234634,1000,470.66165887009737,1008.2134835227464,1000,0.634330961988422,1.521970469731233,1000
catboost_abcd,UZS,wf_oos,5.0,20,0.1066666666666666,0.1707317073170731,656,112,0.8115942028985508,75,75,0,75,0,0.7753623188405797,0.0869565217391304,138,2023-01-10,2025-08-30,True,935.4393974309104,0.1240666666666666,5.393957512643145,966.8894870674944,1.689238742618499,0.1028747437977174,1.1696516619928496,1000,-60.10949267716719,115.12011753603002,1000,549.1127390763836,1050.8687759952284,1000,0.277890092298588,1.2413893352133527,1000
level,AMD,wf_oos,,20,0.1134751773049645,0.2134146341463414,656,140,1.0144927536231885,141,141,0,141,0,0.7246376811594203,0.217391304347826,138,2023-01-10,2025-08-30,False,,0.0912765957446808,-33.05775849784484,1097.4885249953318,-15.994121395055176,0.241962613673343,0.987963945734784,1000,77.38981605775017,170.54939366727675,1000,501.15130234258777,1202.2314089056144,1000,1.066504137305063,3.204855795822487,1000
level,KGS,wf_oos,,20,0.1259259259259259,0.2012195121951219,656,132,0.9565217391304348,135,135,0,135,0,0.7391304347826086,0.2028985507246377,138,2023-01-10,2025-08-30,False,,0.1192962962962963,-48.94774647081648,1201.819918821562,-35.541264764352874,0.2851462270039288,1.2236035696329812,1000,67.04749948750793,165.01498331135585,1000,534.8710558107713,1295.4356174328398,1000,0.8989859107703426,2.582859124103328,1000
level,KZT,wf_oos,,20,0.0552486187845303,0.1539634146341463,656,101,0.7318840579710145,181,181,0,181,0,0.6666666666666666,0.2681159420289855,138,2023-01-10,2025-08-30,False,,0.0435082872928176,-120.78065644107626,1075.0366252747408,-106.79094319891726,0.1064969022578451,0.702961827582096,1000,39.42578936246703,109.53865855038627,1000,878.4901310271205,1133.5960089053722,1000,1.0691271554673138,2.262082143060053,999
level,TJS,wf_oos,,20,0.1647058823529411,0.2012195121951219,656,132,0.9565217391304348,85,85,0,85,0,0.8260869565217391,0.1231884057971014,138,2023-01-10,2025-08-30,True,1241.2975390762383,0.1352941176470588,7.935326615636775,1295.4258324463212,36.014786057270136,0.3592031842314683,1.462703530158493,1000,136.4234999192344,224.16910557229437,1000,326.9131675191972,1307.7318891710747,1000,1.0667035795440891,4.645312772399887,999
level,UZS,wf_oos,,20,0.1025641025641025,0.1707317073170731,656,112,0.8115942028985508,156,156,0,156,0,0.6956521739130435,0.2536231884057971,138,2023-01-10,2025-08-30,False,,0.0921794871794872,-48.37718162986912,1109.7701885458766,-33.30419262572938,0.2877694159247557,1.096827393942721,1000,85.46456495006178,157.97799759464047,1000,726.2091403155033,1192.43860054598,1000,1.0957822371580883,1.9192162601764056,1000
logreg_a,AMD,wf_oos,5.0,20,0.1041666666666666,0.2134146341463414,656,140,1.0144927536231885,96,96,0,96,0,0.6811594202898551,0.1014492753623188,138,2023-01-10,2025-08-30,True,1037.4200103811413,0.1138020833333333,-3.1347311837523453,1092.837094253533,4.085552463769237,0.1611593637070064,0.8702595619039865,1000,26.016735514016716,129.3282316575674,1000,786.6426046712983,1141.450659548966,1000,0.6736373497350976,1.972629624457344,1000
logreg_a,KGS,wf_oos,5.0,20,0.1384615384615384,0.2012195121951219,656,132,0.9565217391304348,65,65,0,65,0,0.7681159420289855,0.072463768115942,138,2023-01-10,2025-08-30,True,991.8186354124604,0.153076923076923,31.174199745989817,1017.3181151374482,31.46348665191276,0.2246046881709565,1.3100219082873763,1000,-23.93078565169874,84.55462474288359,1000,543.1151323853256,1308.2319689093017,1000,0.3888487940363399,1.696016297358509,1000
logreg_a,KZT,wf_oos,5.0,20,0.072463768115942,0.1539634146341463,656,101,0.7318840579710145,69,69,0,69,0,0.7463768115942029,0.072463768115942,138,2023-01-10,2025-08-30,True,1112.698773410783,0.0842028985507246,-47.93355312660614,1110.5762835399817,-50.12821423830632,0.1278622103696437,1.0897918050941309,1000,-15.027071294335457,91.4508206325384,1000,494.946204092618,1286.8932872923588,1000,0.2768406368560311,1.7323814699077529,1000
logreg_a,TJS,wf_oos,5.0,20,0.2,0.2012195121951219,656,132,0.9565217391304348,95,95,0,95,0,0.6594202898550725,0.0942028985507246,138,2023-01-10,2025-08-30,True,1162.3040635446782,0.2072631578947368,57.744494537615175,1174.6201721885657,63.68351417632295,0.5480107941168871,1.404563864202769,1000,38.43727262783386,120.78879965051378,1000,678.9165463870833,1312.9165477834524,1000,0.5518911980116726,1.9340875193691671,1000
logreg_a,UZS,wf_oos,5.0,20,0.0625,0.1707317073170731,656,112,0.8115942028985508,64,64,0,64,0,0.7463768115942029,0.072463768115942,138,2023-01-10,2025-08-30,True,1063.0994541437144,0.13,-16.56635497559085,1139.1580468148852,-24.158246792618645,0.0,0.9107668424167478,1000,-20.45799177717252,89.34240170360063,1000,697.2933503322644,1253.020910732945,1000,0.0,1.2680461110885717,1000
logreg_ab,AMD,wf_oos,5.0,20,0.175,0.2134146341463414,656,140,1.0144927536231885,40,40,0,40,0,0.8623188405797102,0.0434782608695652,138,2023-01-10,2025-08-30,True,792.2740379253224,0.184375,38.083086506303765,934.5765868294454,47.394770576383415,0.0,2.085825107735782,1000,-22.46440200865428,165.64337674846377,1000,430.34241154982146,950.4752140932384,1000,0.0,2.5460551533614004,998
logreg_ab,KGS,wf_oos,5.0,20,0.1212121212121212,0.2012195121951219,656,132,0.9565217391304348,33,33,0,33,0,0.8768115942028986,0.036231884057971,138,2023-01-10,2025-08-30,True,549.8342225141437,0.1478787878787879,83.0901897739869,742.3517661066048,87.93527452231893,0.0,1.0825529825709843,1000,-14.401274811910724,112.28125912181216,1000,258.78247275934984,835.9764433916595,1000,0.0,1.3776985747508323,998
logreg_ab,KZT,wf_oos,5.0,20,0.0333333333333333,0.1539634146341463,656,101,0.7318840579710145,30,30,0,30,0,0.8695652173913043,0.0289855072463768,138,2023-01-10,2025-08-30,True,1005.1030057259208,0.1,-48.41465046592781,1200.3073401360164,-33.594205541903435,0.0,1.0665142201585958,1000,-49.645297364068234,122.13649609547242,1000,159.48688590203375,1314.7174078118162,1000,0.0,1.8562642596184808,994
logreg_ab,TJS,wf_oos,5.0,20,0.2553191489361702,0.2012195121951219,656,132,0.9565217391304348,47,47,0,47,0,0.8333333333333334,0.0507246376811594,138,2023-01-10,2025-08-30,True,765.1493032170495,0.265531914893617,99.83200932997528,781.8625345450095,107.09268168004856,0.3796241404794037,2.0184615384615388,1000,27.480049064461763,122.66713851516975,1000,274.58843419167056,822.1247240832952,1000,0.4057035620038266,1.6565378008101794,1000
logreg_ab,UZS,wf_oos,5.0,20,0.1111111111111111,0.1707317073170731,656,112,0.8115942028985508,27,27,0,27,0,0.8768115942028986,0.0217391304347826,138,2023-01-10,2025-08-30,True,447.2577641406041,0.1516666666666666,69.19195400374646,661.0585279265756,76.55596104451833,0.0,2.1230203215282417,1000,10.360582414166704,160.25305984296358,1000,189.11210863019448,782.7762631881363,1000,0.0,2.7193511530380343,999
logreg_abc,AMD,wf_oos,5.0,20,,0.2134146341463414,656,140,1.0144927536231885,0,0,0,0,0,1.0,0.0,138,2023-01-10,2025-08-30,True,,,,,,,,0,,,0,,,0,,,0
logreg_abc,KGS,wf_oos,5.0,20,,0.2012195121951219,656,132,0.9565217391304348,0,0,0,0,0,1.0,0.0,138,2023-01-10,2025-08-30,True,,,,,,,,0,,,0,,,0,,,0
logreg_abc,KZT,wf_oos,5.0,20,,0.1539634146341463,656,101,0.7318840579710145,0,0,0,0,0,1.0,0.0,138,2023-01-10,2025-08-30,True,,,,,,,,0,,,0,,,0,,,0
logreg_abc,TJS,wf_oos,5.0,20,0.3333333333333333,0.2012195121951219,656,132,0.9565217391304348,3,3,0,3,0,0.9855072463768116,0.0,138,2023-01-10,2025-08-30,True,520.3169175410949,0.1316666666666666,52.866382588220915,790.1049314425554,29.849424292966244,0.0,2.7962962962963047,707,227.02930356170103,277.85432979468004,707,747.9969157531241,812.9538368701606,707,0.0,3.2490685926658944,85
logreg_abc,UZS,wf_oos,5.0,20,,0.1707317073170731,656,112,0.8115942028985508,0,0,0,0,0,1.0,0.0,138,2023-01-10,2025-08-30,True,,,,,,,,0,,,0,,,0,,,0
logreg_abcd,AMD,wf_oos,5.0,20,0.1955307262569832,0.2134146341463414,656,140,1.0144927536231885,179,179,0,179,0,0.5869565217391305,0.2608695652173913,138,2023-01-10,2025-08-30,False,,0.1854189944134078,40.44589962112549,887.7774449675816,56.29089379609243,0.5849783513136159,1.2989830790516512,1000,8.785861924162392,117.2157838152152,1000,752.0156058540612,943.8161509643644,1000,0.9499948683210724,1.4299620681955838,1000
logreg_abcd,KGS,wf_oos,5.0,20,0.2099447513812154,0.2012195121951219,656,132,0.9565217391304348,181,181,0,181,0,0.5362318840579711,0.2463768115942029,138,2023-01-10,2025-08-30,False,,0.202817679558011,60.91905779798745,803.5689598828399,75.71387762483332,0.774392956462271,1.415221347714442,1000,1.3574290998036986,94.0359564771105,1000,650.9096414094838,863.5836798112658,1000,0.90711471789892,1.3680079018202165,1000
logreg_abcd,KZT,wf_oos,5.0,20,0.1436781609195402,0.1539634146341463,656,101,0.7318840579710145,174,174,0,174,0,0.5652173913043478,0.2391304347826087,138,2023-01-10,2025-08-30,False,,0.140316091954023,43.139289117110785,1083.7767935804786,58.32393944379971,0.4669023082975667,1.5397630497743648,1000,23.098295504880312,115.0141561169097,1000,536.0686782982925,1196.5256723392654,1000,0.7734420927891827,2.3413597451298265,1000
logreg_abcd,TJS,wf_oos,5.0,20,0.2191011235955056,0.2012195121951219,656,132,0.9565217391304348,178,178,0,178,0,0.5579710144927537,0.2391304347826087,138,2023-01-10,2025-08-30,False,,0.2091573033707865,75.85152992584258,829.6204126995974,89.89378606972079,0.8017353222491829,1.4387718640186362,1000,41.07347637125984,128.83652401061738,1000,671.940185355107,934.6259061765568,1000,0.9401539246076972,1.410875256959481,1000
logreg_abcd,UZS,wf_oos,5.0,20,0.1459459459459459,0.1707317073170731,656,112,0.8115942028985508,185,185,0,185,0,0.572463768115942,0.2753623188405797,138,2023-01-10,2025-08-30,False,,0.1512972972972973,31.128412835924554,844.9264426415792,39.22090384852113,0.525785568728116,1.4032187915749137,1000,8.894306476236173,103.4395288125181,1000,717.4991220236917,860.0288351767833,1000,0.862965970140706,1.4200123077174382,1000
momentum,AMD,wf_oos,,20,0.2022471910112359,0.2134146341463414,656,140,1.0144927536231885,89,89,0,89,0,0.6521739130434783,0.072463768115942,138,2023-01-10,2025-08-30,True,1121.1363777013853,0.1292696629213483,-19.47462081422906,1157.226098819904,37.179615412012126,0.5500528043628576,1.3313093280653363,1000,82.02780574573235,172.8020834214167,1000,754.1961883385427,1254.493725906868,1000,0.972677161976092,5.845026359935922,1000
momentum,KGS,wf_oos,,20,0.1630434782608695,0.2012195121951219,656,132,0.9565217391304348,92,92,0,92,0,0.6594202898550725,0.0869565217391304,138,2023-01-10,2025-08-30,True,947.465071739964,0.0944021739130434,-43.69204281851859,1148.2222240945018,15.576939198514966,0.4311576832367562,1.1900253744458595,1000,55.550896888986145,150.505907979471,1000,718.8303860243956,1194.8778228966305,1000,2.0388626595777417,11.156665928005232,1000
momentum,KZT,wf_oos,,20,0.1428571428571428,0.1539634146341463,656,101,0.7318840579710145,84,84,0,84,0,0.6159420289855072,0.0434782608695652,138,2023-01-10,2025-08-30,True,951.3771996183395,0.1048809523809523,-17.81204118842083,1090.0134971836171,40.295288391946606,0.5221369334097438,1.4404845740728844,1000,68.0843557033622,143.45821254174524,1000,673.0431128531278,1046.494548800291,1000,1.8386839820475704,8.345826097438152,1000
momentum,TJS,wf_oos,,20,0.1829268292682926,0.2012195121951219,656,132,0.9565217391304348,82,82,0,82,0,0.6884057971014492,0.0652173913043478,138,2023-01-10,2025-08-30,True,952.429762414396,0.1299390243902439,-15.053309962800808,1148.7216022960397,34.639603980225914,0.5124226164797239,1.3109333500637848,1000,60.45057291297179,168.1634946636645,1000,752.6409230111298,1194.0862625423792,1000,1.476198783776224,8.568824402814693,1000
momentum,UZS,wf_oos,,20,0.1515151515151515,0.1707317073170731,656,112,0.8115942028985508,99,99,0,99,0,0.6014492753623188,0.0869565217391304,138,2023-01-10,2025-08-30,True,934.8710699755331,0.0748989898989899,-53.401739958115385,1130.303138765643,12.413217481577997,0.4646540064844835,1.357871800618815,1000,52.39161737065815,153.90480247777325,1000,789.9765776565149,1074.2924221795536,1000,2.4373417573458473,11.772669940139007,1000
random,AMD,wf_oos,,20,0.2442396313364055,0.2134146341463414,656,140,1.0144927536231885,217,217,0,217,0,0.1521739130434782,0.1739130434782608,138,2023-01-10,2025-08-30,False,,0.2269585253456221,67.11974603586735,1046.8971050583991,75.8904718316099,0.9427366160548338,1.3678157348847837,1000,-2.102206970632491,58.16042727443624,1000,834.7870198788655,1123.189972851455,1000,0.9010412901805384,2.090983143564899,1000
random,KGS,wf_oos,,20,0.2420091324200913,0.2012195121951219,656,132,0.9565217391304348,219,219,0,219,0,0.1594202898550724,0.1666666666666666,138,2023-01-10,2025-08-30,False,,0.2200913242009132,52.63398651380197,1005.3679765166002,56.348728109595086,0.9952760710553814,1.402980955294855,1000,-14.605118064212723,42.38511734777579,1000,734.680236763547,1110.57331431965,1000,0.842632161152381,2.7990440050794305,1000
random,KZT,wf_oos,,20,0.18,0.1539634146341463,656,101,0.7318840579710145,200,200,0,200,0,0.1594202898550724,0.1521739130434782,138,2023-01-10,2025-08-30,False,,0.15475,11.25213209395085,1099.7496744269613,5.075411033545634,0.833590256505394,1.412929414052372,1000,-29.343946247269105,43.79828254829329,1000,932.2007318593372,1177.9736498987115,1000,0.6924321077514708,1.7019624564254052,1000
random,TJS,wf_oos,,20,0.1711229946524064,0.2012195121951219,656,132,0.9565217391304348,187,187,0,187,0,0.2318840579710145,0.144927536231884,138,2023-01-10,2025-08-30,False,,0.1599465240641711,18.593007133683248,1300.006550764222,11.96255891864136,0.6204567422750891,1.106449015285342,1000,-46.7734836244963,33.72903716560267,1000,859.2156574760412,1434.8773024035825,1000,0.6104330364921813,1.246500740550551,1000
random,UZS,wf_oos,,20,0.1830985915492957,0.1707317073170731,656,112,0.8115942028985508,213,213,0,213,0,0.1304347826086956,0.1884057971014492,138,2023-01-10,2025-08-30,False,,0.1782159624413145,25.197760080533797,1174.0133628420326,17.29883281416419,0.8063373476911025,1.3454583127427486,1000,-38.18702120562344,19.737292685782784,1000,833.0943907159726,1258.843306751795,1000,0.7769445627557802,2.299172221540262,1000
reversal,AMD,wf_oos,,20,0.0689655172413793,0.2134146341463414,656,140,1.0144927536231885,29,29,0,29,0,0.7971014492753623,0.0,138,2023-01-10,2025-08-30,True,966.4882328682482,0.1062068965517241,-43.673326975804315,1134.1504829719586,-15.501070242445476,0.0,0.8747177090224497,1000,79.1716081784205,208.60332155911257,1000,746.307104681739,1171.7674636236031,1000,0.0,1.9746413164513303,1000
reversal,KGS,wf_oos,,20,0.1,0.2012195121951219,656,132,0.9565217391304348,30,30,0,30,0,0.7971014492753623,0.0,138,2023-01-10,2025-08-30,True,1100.0731905723708,0.1261666666666666,-57.995584587590926,1385.1266459217704,-62.29383889616528,0.0,1.1175864640860826,1000,54.03536280382931,166.14247187347024,1000,610.7816700668756,1320.693269827702,1000,0.0,2.6413007175156635,1000
reversal,KZT,wf_oos,,20,0.0909090909090909,0.1539634146341463,656,101,0.7318840579710145,33,33,0,33,0,0.782608695652174,0.0,138,2023-01-10,2025-08-30,True,1105.050499160517,0.0834848484848484,-34.989615972908894,1227.5826652225096,-25.83871928526164,0.0,1.4205920550038191,1000,54.630581721752904,185.420515120334,1000,687.4033012745384,1314.7174078118162,1000,0.0,2.498652534330138,999
reversal,TJS,wf_oos,,20,0.1428571428571428,0.2012195121951219,656,132,0.9565217391304348,28,28,0,28,0,0.8043478260869565,0.0,138,2023-01-10,2025-08-30,True,1097.1505476845405,0.1316071428571428,-29.431401900120164,1378.585706564078,-8.267404297091023,0.0,1.2654477989155408,1000,63.0516316056097,222.84363040114113,1000,731.5182189731639,1322.7483576135658,1000,0.0,2.861801536753675,1000
reversal,UZS,wf_oos,,20,0.0909090909090909,0.1707317073170731,656,112,0.8115942028985508,33,33,0,33,0,0.7753623188405797,0.0,138,2023-01-10,2025-08-30,True,1063.920103541504,0.1101515151515151,-45.115158139686834,1307.756232680841,-27.42722716633662,0.0,1.3087958602679908,1000,71.1473530613346,194.60248938444047,1000,686.2813589397865,1253.020910732945,1000,0.0,2.5509782588005865,1000
seasonality,AMD,wf_oos,,20,0.1691176470588235,0.2134146341463414,656,140,1.0144927536231885,136,136,0,136,0,0.717391304347826,0.1956521739130435,138,2023-01-10,2025-08-30,False,,0.153860294117647,-9.203005452724724,1063.487751455582,-3.6140644407941287,0.3358964556284786,1.2489269114998152,1000,-35.90915580663059,56.021961505002054,1000,802.1309063626053,1146.5964601720634,1000,1.0405232054101916,1.9073452576557215,1000
seasonality,KGS,wf_oos,,20,0.1464968152866242,0.2012195121951219,656,132,0.9565217391304348,157,157,0,157,0,0.6594202898550725,0.2391304347826087,138,2023-01-10,2025-08-30,False,,0.1504458598726114,16.39089940151395,873.6067268374899,23.448391786345994,0.3380923609937468,1.0500515590851724,1000,-28.00773240573444,48.60362051592029,1000,620.2799646335807,938.5946930873472,1000,0.7832595966396686,1.234051008526814,1000
seasonality,KZT,wf_oos,,20,0.0838709677419354,0.1539634146341463,656,101,0.7318840579710145,155,155,0,155,0,0.6739130434782609,0.2246376811594203,138,2023-01-10,2025-08-30,False,,0.1080645161290322,-7.083835877709382,989.565403696726,-9.79342492823577,0.0650136970757958,1.2130360607354471,1000,-27.35366444871362,51.864495435818846,1000,596.5222075842571,1024.5274487902857,1000,0.2311318734749113,1.0095190947758463,1000
seasonality,TJS,wf_oos,,20,0.1818181818181818,0.2012195121951219,656,132,0.9565217391304348,132,132,0,132,0,0.7246376811594203,0.1884057971014492,138,2023-01-10,2025-08-30,False,,0.1948863636363636,56.299191494679725,917.9225341415906,59.340469656201755,0.53003386252172,1.308210819924159,1000,2.6821146881582885,94.26188897020064,1000,649.8915959054702,989.857425420133,1000,0.768280975309469,1.1345348019167047,1000
seasonality,UZS,wf_oos,,20,0.1223021582733813,0.1707317073170731,656,112,0.8115942028985508,139,139,0,139,0,0.7101449275362319,0.1956521739130435,138,2023-01-10,2025-08-30,False,,0.130431654676259,15.442107131640707,963.9804571030362,16.702347614908984,0.2462209312115854,1.3024102291057953,1000,-35.42550271568565,59.63773333158739,1000,742.0500920347955,1032.7438946782172,1000,0.6581854840017143,1.17022787797094,1000
catboost_a,AMD,oot,5.0,1,0.5,0.5344129554655871,247,132,2.490566037735849,36,36,0,36,0,0.660377358490566,0.1320754716981132,53,2025-09-02,2026-09-02,True,118.55426430214865,0.5152777777777777,6.356234363269676,141.44411620712606,3.0164672812695508,0.6360132146966003,1.3664920756903847,1000,-18.93351238477977,1.2248038778102817,1000,91.03528960956342,192.7352856131548,1000,0.6282173075071457,1.2724161120570847,1000
catboost_a,AMD,wf_2022,5.0,1,0.0,0.5020242914979757,247,124,2.4313725490196076,2,2,0,2,0,0.9607843137254902,0.0,51,2022-01-11,2022-12-31,True,258.789445639227,0.1075,-180.13487774229088,292.6776494225367,-248.3908287506703,0.0,0.0,757,-269.65438663121733,-24.123639018731602,757,54.41158477339059,463.16730650506344,757,0.0,0.0,680
