horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,experiment,feature_groups
5,RUB->AMD,logreg,wf_oos,656,13,215,0.38461538461538464,0.3277439024390244,0.32769230769230767,1.1735241502683362,1.1737089201877935,0.7810627961011763,11,40.400948904343814,11,112.12816906013744,423.1545354516775,423.1545354516775,241.46495843056746,0.036231884057971016,3.6231884057971016,138,0.09420289855072464,0.0,0.0,0.9202898550724637,0.0,0.15384615384615385,0.09420289855072464,0.07692307692307693,1.188403035849955,cbr_full_logreg,"A,B,C,E"
5,RUB->KGS,logreg,wf_oos,656,14,215,0.21428571428571427,0.3277439024390244,0.35857142857142854,0.6538205980066445,0.5976095617529881,-21.168632172688707,10,25.266858436056914,10,176.90639552117244,771.37600464801,771.37600464801,336.45310677027936,0.021739130434782608,2.1739130434782608,138,0.10144927536231885,0.0,0.0,0.927536231884058,0.007246376811594203,0.2857142857142857,0.10144927536231885,0.21428571428571427,0.14890254426637245,cbr_full_logreg,"A,B,C,E"
5,RUB->KZT,logreg,wf_oos,656,7,183,0.2857142857142857,0.27896341463414637,0.28,1.0241998438719748,1.020408163265306,36.10348278412873,7,64.79725775650654,7,72.90719351219752,241.01980634824827,241.01980634824827,102.07007091707654,0.014492753623188406,1.4492753623188406,138,0.050724637681159424,0.0,0.0,0.9492753623188406,0.0,0.0,0.050724637681159424,0.0,3.705178595187971,cbr_full_logreg,"A,B,C,E"
5,RUB->TJS,logreg,wf_oos,656,27,230,0.4074074074074074,0.35060975609756095,0.3385185185185185,1.1619967793880837,1.2035010940919038,17.468090733982333,26,5.1406156147250694,26,128.6983375611216,770.8822510256064,576.9339856370082,437.4378847558296,0.07971014492753623,7.971014492753623,138,0.1956521739130435,0.0,0.0,0.9057971014492754,0.036231884057971016,0.5925925925925926,0.1956521739130435,0.5185185185185185,0.8371211735708863,cbr_full_logreg,"A,B,C,E"
5,RUB->UZS,logreg,wf_oos,656,15,204,0.2,0.31097560975609756,0.324,0.6431372549019608,0.6172839506172839,-0.02792060467811363,11,35.487348957316385,11,100.65121482830635,320.0965554460544,320.0965554460544,194.26333639051398,0.021739130434782608,2.1739130434782608,138,0.10869565217391304,0.0,0.0,0.927536231884058,0.007246376811594203,0.3333333333333333,0.10869565217391304,0.2,1.318706632378192,cbr_full_logreg,"A,B,C,E"
5,RUB->AMD,logreg,oot,243,15,74,0.2,0.3045267489711934,0.308,0.6567567567567568,0.6493506493506493,1.3148564879235096,15,-2.1068939210274378,15,91.74627445073097,323.82932817861973,323.82932817861973,212.84111299588693,0.05769230769230769,5.769230769230769,52,0.28846153846153844,0.0,1.0,0.8076923076923077,0.019230769230769232,0.3333333333333333,0.28846153846153844,0.26666666666666666,0.5563436611636335,cbr_full_logreg,"A,B,C,E"
5,RUB->KGS,logreg,oot,243,25,70,0.28,0.2880658436213992,0.2976,0.972,0.9408602150537636,31.694372795524828,22,-28.72476043589195,22,134.5968984088358,510.4106968162836,458.39242243843944,378.74323484507096,0.1346153846153846,13.461538461538462,52,0.4807692307692308,0.0,2.0,0.7692307692307693,0.057692307692307696,0.6,0.4807692307692308,0.56,0.7085469383885998,cbr_full_logreg,"A,B,C,E"
5,RUB->KZT,logreg,oot,243,9,80,0.3333333333333333,0.3292181069958848,0.37111111111111106,1.0125,0.8982035928143713,135.42004920684454,9,5.998173117848596,9,91.68142600594855,326.17315685845585,326.17315685845585,157.67489600351283,0.05769230769230769,5.769230769230769,52,0.17307692307692307,0.0,1.0,0.8653846153846154,0.019230769230769232,0.2222222222222222,0.17307692307692307,0.2222222222222222,1.0851862590890524,cbr_full_logreg,"A,B,C,E"
5,RUB->TJS,logreg,oot,243,44,73,0.3409090909090909,0.3004115226337449,0.2986363636363636,1.1348069738480695,1.1415525114155252,46.4207415567884,38,-13.576784614979212,43,90.34184167724918,434.4332326119771,415.62035808274146,361.2015757437624,0.2884615384615385,28.846153846153847,52,0.8461538461538461,0.0,2.0,0.5769230769230769,0.09615384615384616,0.5909090909090909,0.8461538461538461,0.5454545454545454,0.8087627869572546,cbr_full_logreg,"A,B,C,E"
5,RUB->UZS,logreg,oot,243,23,83,0.34782608695652173,0.34156378600823045,0.3295652173913044,1.0183342063907805,1.055408970976253,42.02307978118047,21,-31.2257447464412,21,119.9105002180383,492.61432862483633,440.6899525918517,323.1251896940872,0.15384615384615385,15.384615384615385,52,0.4423076923076923,0.0,2.0,0.7692307692307693,0.038461538461538464,0.4782608695652174,0.4423076923076923,0.43478260869565216,0.894844477739892,cbr_full_logreg,"A,B,C,E"
5,RUB->AMD,logreg,y2022,247,9,72,0.1111111111111111,0.291497975708502,0.30444444444444446,0.38117283950617287,0.364963503649635,-156.8172580934129,9,260.4572466236077,9,486.03644054530497,1099.1172937305228,1099.1172937305228,749.5021812420224,0.0196078431372549,1.9607843137254901,51,0.17647058823529413,0.0,1.0,0.8823529411764706,0.0196078431372549,0.3333333333333333,0.17647058823529413,0.3333333333333333,4.222739640134958,all_external_logreg,"A,B,C,D,E,F"
5,RUB->KGS,logreg,y2022,247,12,65,0.0,0.2631578947368421,0.25499999999999995,0.0,0.0,-37.497396636995425,12,334.70715766717126,12,517.1164865069707,1021.2682301905774,1021.2682301905774,779.0210555833482,0.0,0.0,51,0.23529411764705882,0.0,0.0,0.9019607843137255,0.058823529411764705,0.5833333333333334,0.23529411764705882,0.5833333333333334,0.0,all_external_logreg,"A,B,C,D,E,F"
5,RUB->KZT,logreg,y2022,247,10,64,0.1,0.2591093117408907,0.24400000000000002,0.38593750000000004,0.4098360655737705,-26.309455742666096,10,236.562970931002,10,453.1968412949701,1102.4934646006025,1102.4934646006025,668.5474075333686,0.0196078431372549,1.9607843137254901,51,0.19607843137254902,0.0,1.0,0.8823529411764706,0.0196078431372549,0.5,0.19607843137254902,0.5,2.9873332954931437,all_external_logreg,"A,B,C,D,E,F"
5,RUB->TJS,logreg,y2022,247,13,77,0.07692307692307693,0.3117408906882591,0.29846153846153844,0.24675324675324678,0.2577319587628866,-426.80863135761007,13,112.15642281635868,13,1140.3575439402907,2501.98750709824,2501.98750709824,1943.30034655692,0.0196078431372549,1.9607843137254901,51,0.2549019607843137,0.0,1.0,0.8627450980392157,0.0392156862745098,0.5384615384615384,0.2549019607843137,0.46153846153846156,3.1546994753349646,all_external_logreg,"A,B,C,D,E,F"
5,RUB->UZS,logreg,y2022,247,16,65,0.0625,0.2631578947368421,0.25625,0.23750000000000002,0.24390243902439027,-397.4162770926546,16,186.20045440479882,16,884.3645586907146,1989.9146573734772,1989.9146573734772,1513.8171347776085,0.0196078431372549,1.9607843137254901,51,0.3137254901960784,0.0,1.0,0.8627450980392157,0.058823529411764705,0.6875,0.3137254901960784,0.6875,3.4464855186426635,all_external_logreg,"A,B,C,D,E,F"
5,RUB->AMD,logreg,wf_oos,656,126,215,0.3412698412698413,0.3277439024390244,0.32825396825396824,1.0412698412698413,1.0396518375241781,28.585287393941105,122,39.9286284183279,126,102.69330013424621,614.7246236867377,485.54843992081953,525.3980068946489,0.3115942028985507,31.159420289855074,138,0.9130434782608695,0.0,4.0,0.717391304347826,0.17391304347826086,0.7936507936507936,0.9130434782608695,0.8095238095238095,1.497344796351541,all_external_logreg,"A,B,C,D,E,F"
5,RUB->KGS,logreg,wf_oos,656,118,215,0.3474576271186441,0.3277439024390244,0.31898305084745765,1.060149783208514,1.0892667375132836,25.761480950167186,114,32.96678528337339,118,102.58376205457276,812.0986469953051,535.6828645717397,562.1472272981204,0.2971014492753623,29.71014492753623,138,0.855072463768116,0.0,4.0,0.6884057971014492,0.15942028985507245,0.711864406779661,0.855072463768116,0.7288135593220338,1.294538538737163,all_external_logreg,"A,B,C,D,E,F"
5,RUB->KZT,logreg,wf_oos,656,123,183,0.3089430894308943,0.27896341463414637,0.27219512195121953,1.1074681238615665,1.135005973715651,25.774451181310887,119,39.40060560604774,123,115.69420694563968,632.8268289424077,491.55087103911507,519.8889955264092,0.2753623188405797,27.536231884057973,138,0.8913043478260869,0.0,4.0,0.6884057971014492,0.16666666666666666,0.7642276422764228,0.8913043478260869,0.7642276422764228,1.9294161623924186,all_external_logreg,"A,B,C,D,E,F"
5,RUB->TJS,logreg,wf_oos,656,109,230,0.3119266055045872,0.35060975609756095,0.34440366972477066,0.8896689270043878,0.9057005860415557,20.400906188101708,105,39.31025075293061,109,103.00028945591453,764.3914649765837,478.9870688287786,502.96667340013994,0.24637681159420288,24.63768115942029,138,0.7898550724637681,0.0,4.0,0.717391304347826,0.13768115942028986,0.7247706422018348,0.7898550724637681,0.7339449541284404,1.5043660132647836,all_external_logreg,"A,B,C,D,E,F"
5,RUB->UZS,logreg,wf_oos,656,127,204,0.3464566929133858,0.31097560975609756,0.3072440944881889,1.1140960321136328,1.1276268580215276,24.27748617514935,123,35.14910101029939,127,101.21707687083365,766.9902319155964,486.3495008048511,528.0103466697979,0.3188405797101449,31.884057971014492,138,0.9202898550724637,0.0,4.0,0.6956521739130435,0.17391304347826086,0.7874015748031497,0.9202898550724637,0.7874015748031497,1.3579784115332334,all_external_logreg,"A,B,C,D,E,F"
5,RUB->AMD,logreg,oot,243,0,74,,0.3045267489711934,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
5,RUB->KGS,logreg,oot,243,0,70,,0.2880658436213992,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
5,RUB->KZT,logreg,oot,243,0,80,,0.3292181069958848,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
5,RUB->TJS,logreg,oot,243,0,73,,0.3004115226337449,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
5,RUB->UZS,logreg,oot,243,0,83,,0.34156378600823045,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
10,RUB->AMD,logreg,y2022,247,4,59,0.25,0.2388663967611336,0.24,1.0466101694915253,1.0416666666666667,11.821603875489245,4,212.0104763631883,4,553.7997490421003,2154.35554905911,2154.35554905911,553.7997490421003,0.0196078431372549,1.9607843137254901,51,0.0784313725490196,0.0,0.0,0.9607843137254902,0.0196078431372549,0.5,0.0784313725490196,0.25,0.0068800169489784705,cbr_full_logreg,"A,B,C,E"
10,RUB->KGS,logreg,y2022,247,2,51,0.5,0.20647773279352227,0.2,2.4215686274509802,2.5,503.77888674662637,2,350.31920548619917,2,5.681702081284934,11.363404162569868,11.363404162569868,5.681702081284934,0.0196078431372549,1.9607843137254901,51,0.0392156862745098,0.0,0.0,0.9803921568627451,0.0,0.5,0.0392156862745098,0.0,2.722957120834828,cbr_full_logreg,"A,B,C,E"
10,RUB->KZT,logreg,y2022,247,0,51,,0.20647773279352227,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,cbr_full_logreg,"A,B,C,E"
10,RUB->TJS,logreg,y2022,247,3,57,0.3333333333333333,0.23076923076923078,0.26666666666666666,1.4444444444444442,1.25,452.058515484534,3,342.60210620320254,3,125.6920929345003,366.7220899672818,366.7220899672818,125.6920929345003,0.0196078431372549,1.9607843137254901,51,0.058823529411764705,0.0,0.0,0.9607843137254902,0.0,0.3333333333333333,0.058823529411764705,0.0,4.447139164283819,cbr_full_logreg,"A,B,C,E"
10,RUB->UZS,logreg,y2022,247,4,51,0.25,0.20647773279352227,0.195,1.2107843137254901,1.282051282051282,-292.8405389973509,4,288.32051442058196,4,1207.5916727650783,2434.6699312440646,2434.6699312440646,1207.591672765078,0.0196078431372549,1.9607843137254901,51,0.0784313725490196,0.0,0.0,0.9411764705882353,0.0,0.25,0.0784313725490196,0.0,1.7053031455788488,cbr_full_logreg,"A,B,C,E"
10,RUB->AMD,logreg,wf_oos,656,62,174,0.14516129032258066,0.2652439024390244,0.2706451612903226,0.5472747497219133,0.536352800953516,-36.77039521860241,60,39.19480616937228,60,204.42835968373072,967.733277266567,920.3131331620058,784.0848541360259,0.06521739130434782,6.521739130434782,138,0.4492753623188406,0.0,2.0,0.8043478260869565,0.07246376811594203,0.6451612903225806,0.4492753623188406,0.5806451612903226,1.0112062168674985,cbr_full_logreg,"A,B,C,E"
10,RUB->KGS,logreg,wf_oos,656,34,167,0.08823529411764706,0.2545731707317073,0.27294117647058824,0.34660091581542796,0.3232758620689655,-47.55885588036113,32,54.63803376726271,32,259.91428331038304,1033.0189147102287,964.4937416051991,755.9436009078265,0.021739130434782608,2.1739130434782608,138,0.2463768115942029,0.0,1.0,0.8768115942028986,0.036231884057971016,0.5294117647058824,0.2463768115942029,0.47058823529411764,0.32512212852558425,cbr_full_logreg,"A,B,C,E"
10,RUB->KZT,logreg,wf_oos,656,35,137,0.02857142857142857,0.20884146341463414,0.21142857142857138,0.1368091762252346,0.13513513513513517,-44.70934363339509,35,27.681155408468697,35,239.75622794934165,948.5234237709483,844.6700144936947,712.1036993736536,0.007246376811594203,0.7246376811594203,138,0.2536231884057971,0.0,1.0,0.8623188405797102,0.036231884057971016,0.45714285714285713,0.2536231884057971,0.42857142857142855,0.30590352335829646,cbr_full_logreg,"A,B,C,E"
10,RUB->TJS,logreg,wf_oos,656,33,180,0.21212121212121213,0.27439024390243905,0.28848484848484846,0.773063973063973,0.7352941176470589,5.845034818088622,32,80.0159556974231,32,237.00819759842813,1043.488630942917,989.7586639243061,771.0091472874003,0.050724637681159424,5.072463768115942,138,0.2391304347826087,0.0,1.0,0.8768115942028986,0.021739130434782608,0.5454545454545454,0.2391304347826087,0.5454545454545454,0.9174357721709782,cbr_full_logreg,"A,B,C,E"
10,RUB->UZS,logreg,wf_oos,656,30,156,0.13333333333333333,0.23780487804878048,0.2466666666666667,0.5606837606837607,0.5405405405405405,-18.384768807319166,29,80.37320504842549,29,228.96170792133256,999.152353465671,818.7050082608428,638.8436256093244,0.028985507246376812,2.898550724637681,138,0.21739130434782608,0.0,1.0,0.8768115942028986,0.028985507246376812,0.5,0.21739130434782608,0.43333333333333335,1.8474010855595153,cbr_full_logreg,"A,B,C,E"
10,RUB->AMD,logreg,oot,238,50,56,0.22,0.23529411764705882,0.2352,0.935,0.935374149659864,32.16587671901312,50,56.625242254297994,50,136.38883481452496,527.1672042368491,480.08455035931655,431.5210053214034,0.21568627450980393,21.568627450980394,51,0.9803921568627451,0.0,4.0,0.6078431372549019,0.1568627450980392,0.7,0.9803921568627451,0.72,1.5664385547514321,cbr_full_logreg,"A,B,C,E"
10,RUB->KGS,logreg,oot,238,48,53,0.25,0.22268907563025211,0.22791666666666666,1.1226415094339621,1.096892138939671,19.220435676367526,48,22.753028236202876,48,162.7410312368521,677.8323313759138,612.0398508722636,587.6676968745267,0.23529411764705885,23.529411764705884,51,0.9411764705882353,0.0,4.0,0.6078431372549019,0.13725490196078433,0.7291666666666666,0.9411764705882353,0.6875,1.4633418498870532,cbr_full_logreg,"A,B,C,E"
10,RUB->KZT,logreg,oot,238,21,65,0.3333333333333333,0.27310924369747897,0.27809523809523806,1.2205128205128206,1.1986301369863015,136.69683178828163,21,31.235899988423295,21,125.20631330356134,506.7133544065605,438.3886723903285,358.241083307544,0.1372549019607843,13.72549019607843,51,0.4117647058823529,0.0,1.0,0.7450980392156863,0.0392156862745098,0.38095238095238093,0.4117647058823529,0.3333333333333333,1.0017424136722464,cbr_full_logreg,"A,B,C,E"
10,RUB->TJS,logreg,oot,238,74,54,0.25675675675675674,0.226890756302521,0.21945945945945952,1.1316316316316315,1.1699507389162558,30.633229164606703,70,23.434975927266404,74,139.63097994297007,710.1687762173548,615.3191491862019,599.6347942892955,0.37254901960784315,37.254901960784316,51,1.4509803921568627,1.0,5.0,0.49019607843137253,0.2549019607843137,0.7837837837837838,1.4509803921568627,0.7972972972972973,0.9470862124983455,cbr_full_logreg,"A,B,C,E"
10,RUB->UZS,logreg,oot,238,40,63,0.3,0.2647058823529412,0.26499999999999996,1.1333333333333333,1.1320754716981134,38.066958869875265,40,16.901040975947666,40,128.24740029952767,524.1784850579334,520.5559663883663,445.1549754608939,0.23529411764705885,23.529411764705884,51,0.7843137254901961,0.0,3.0,0.6862745098039216,0.11764705882352941,0.675,0.7843137254901961,0.625,1.0573709459784033,cbr_full_logreg,"A,B,C,E"
10,RUB->AMD,logreg,y2022,247,10,59,0.1,0.2388663967611336,0.23600000000000002,0.4186440677966102,0.423728813559322,-466.5116790993628,9,193.81275160262928,10,1289.666044622022,2348.079925251434,2348.079925251434,1869.1840208133367,0.0196078431372549,1.9607843137254901,51,0.19607843137254902,0.0,1.0,0.8823529411764706,0.0196078431372549,0.4,0.19607843137254902,0.4,4.449767531250216,all_external_logreg,"A,B,C,D,E,F"
10,RUB->KGS,logreg,y2022,247,12,51,0.0,0.20647773279352227,0.19166666666666665,0.0,0.0,-367.62018608868266,12,227.28177714363514,12,1363.5293174321675,1976.3295014832781,1976.3295014832781,1772.0042885013434,0.0,0.0,51,0.23529411764705882,0.0,1.0,0.8823529411764706,0.0392156862745098,0.5,0.23529411764705882,0.5833333333333334,0.0,all_external_logreg,"A,B,C,D,E,F"
10,RUB->KZT,logreg,y2022,247,11,51,0.09090909090909091,0.20647773279352227,0.19090909090909094,0.44028520499108736,0.4761904761904761,-332.5561398624073,11,130.7809635217702,11,1256.3863858870689,1760.1696219414187,1760.1696219414187,1722.979562428633,0.0196078431372549,1.9607843137254901,51,0.21568627450980393,0.0,0.0,0.9019607843137255,0.0196078431372549,0.6363636363636364,0.21568627450980393,0.5454545454545454,3.297787879668919,all_external_logreg,"A,B,C,D,E,F"
10,RUB->TJS,logreg,y2022,247,11,57,0.0,0.23076923076923078,0.23999999999999996,0.0,0.0,-943.3035120718796,11,63.1761804750705,11,2552.74734025396,4206.4938555888575,4206.4938555888575,3812.9625399903343,0.0,0.0,51,0.21568627450980393,0.0,0.0,0.9019607843137255,0.0392156862745098,0.6363636363636364,0.21568627450980393,0.45454545454545453,,all_external_logreg,"A,B,C,D,E,F"
10,RUB->UZS,logreg,y2022,247,13,51,0.0,0.20647773279352227,0.2046153846153846,0.0,0.0,-842.13326584203,13,229.31636524660706,13,1921.5675526642794,2642.338625206073,2642.338625206073,2491.3784403052487,0.0,0.0,51,0.2549019607843137,0.0,0.0,0.9019607843137255,0.0392156862745098,0.7692307692307693,0.2549019607843137,0.6923076923076923,,all_external_logreg,"A,B,C,D,E,F"
10,RUB->AMD,logreg,wf_oos,656,154,174,0.2727272727272727,0.2652439024390244,0.2694805194805195,1.0282131661442004,1.0120481927710843,43.91724642272632,149,64.04229401948854,154,175.0294719425753,790.5762550969774,744.0287969459899,763.5692420027378,0.30434782608695654,30.434782608695652,138,1.1159420289855073,0.0,4.0,0.6376811594202898,0.21014492753623187,0.7922077922077922,1.1159420289855073,0.7857142857142857,1.347084473476878,all_external_logreg,"A,B,C,D,E,F"
10,RUB->KGS,logreg,wf_oos,656,138,167,0.26811594202898553,0.2545731707317073,0.25463768115942026,1.0531979519222425,1.0529311326124078,44.285437342516666,134,47.94492313842052,138,163.19496162214574,812.0986469953051,738.7901403701632,758.0201881846018,0.26811594202898553,26.81159420289855,138,1.0,0.0,4.0,0.644927536231884,0.18840579710144928,0.7318840579710145,1.0,0.7391304347826086,1.2214638189553082,all_external_logreg,"A,B,C,D,E,F"
10,RUB->KZT,logreg,wf_oos,656,155,137,0.2,0.20884146341463414,0.21780645161290324,0.9576642335766424,0.9182464454976303,30.56666337415458,151,59.51092246575472,155,209.00955963239358,1025.8897344514705,969.0775361796685,1005.6257932922788,0.2246376811594203,22.463768115942027,138,1.1231884057971016,0.0,4.0,0.6014492753623188,0.2028985507246377,0.7677419354838709,1.1231884057971016,0.7612903225806451,1.3018393378749842,all_external_logreg,"A,B,C,D,E,F"
10,RUB->TJS,logreg,wf_oos,656,137,180,0.24817518248175183,0.27439024390243905,0.2785401459854015,0.9044606650446065,0.890985324947589,54.278094996386784,133,72.01638108769075,137,165.03665392903807,764.3914649765837,698.7863434552357,728.6727013564579,0.24637681159420288,24.63768115942029,138,0.9927536231884058,0.0,4.0,0.6594202898550725,0.18115942028985507,0.7737226277372263,0.9927536231884058,0.7664233576642335,1.4488394316047366,all_external_logreg,"A,B,C,D,E,F"
10,RUB->UZS,logreg,wf_oos,656,147,156,0.23809523809523808,0.23780487804878048,0.23863945578231294,1.0012210012210012,0.9977194982896236,45.64838096650425,143,56.04184290639081,147,183.58581505530978,787.6205728816466,725.0668851146602,753.6217709695957,0.2536231884057971,25.36231884057971,138,1.065217391304348,0.0,4.0,0.6521739130434783,0.21014492753623187,0.782312925170068,1.065217391304348,0.7891156462585034,1.1813700793425912,all_external_logreg,"A,B,C,D,E,F"
10,RUB->AMD,logreg,oot,238,0,56,,0.23529411764705882,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
10,RUB->KGS,logreg,oot,238,0,53,,0.22268907563025211,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
10,RUB->KZT,logreg,oot,238,0,65,,0.27310924369747897,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
10,RUB->TJS,logreg,oot,238,0,54,,0.226890756302521,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
10,RUB->UZS,logreg,oot,238,0,63,,0.2647058823529412,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,all_external_logreg,"A,B,C,D,E,F"
20,RUB->AMD,logreg,y2022,247,3,42,0.0,0.1700404858299595,0.15333333333333335,0.0,0.0,784.1207479126546,3,617.5858165688977,3,740.9503085171787,2162.007478442245,2162.007478442245,740.9503085171787,0.0,0.0,51,0.058823529411764705,0.0,0.0,0.9607843137254902,0.0,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.0,cbr_full_logreg,"A,B,C,E"
20,RUB->KGS,logreg,y2022,247,0,41,,0.1659919028340081,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,cbr_full_logreg,"A,B,C,E"
20,RUB->KZT,logreg,y2022,247,0,36,,0.145748987854251,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,cbr_full_logreg,"A,B,C,E"
20,RUB->TJS,logreg,y2022,247,2,47,0.0,0.1902834008097166,0.16,0.0,0.0,1406.7564740940443,2,869.2889363370748,2,188.53813940175044,366.7220899672818,366.7220899672818,188.53813940175044,0.0,0.0,51,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0,0.0,0.0392156862745098,0.0,0.0,cbr_full_logreg,"A,B,C,E"
20,RUB->UZS,logreg,y2022,247,0,38,,0.15384615384615385,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,cbr_full_logreg,"A,B,C,E"
20,RUB->AMD,logreg,wf_oos,656,202,140,0.14356435643564355,0.21341463414634146,0.2113861386138614,0.6727015558698727,0.6791569086651053,-27.57818515439791,190,46.4778644179522,200,337.77415192985995,1271.1953706061597,1151.7424632079624,1218.600693633689,0.21014492753623187,21.014492753623188,138,1.463768115942029,0.0,5.0,0.5869565217391305,0.2826086956521739,0.8465346534653465,1.463768115942029,0.8613861386138614,1.3195935855286947,cbr_full_logreg,"A,B,C,E"
20,RUB->KGS,logreg,wf_oos,656,189,132,0.15873015873015872,0.20121951219512196,0.20328042328042326,0.7888407888407888,0.7808433107756377,-4.35587032620655,180,53.22815921806889,184,304.8621951549027,1320.693269827702,1124.70985895039,1250.985163937392,0.21739130434782608,21.73913043478261,138,1.3695652173913044,0.0,4.299999999999997,0.5797101449275363,0.2898550724637681,0.8095238095238095,1.3695652173913044,0.7883597883597884,1.3774880056726122,cbr_full_logreg,"A,B,C,E"
20,RUB->KZT,logreg,wf_oos,656,179,101,0.10614525139664804,0.15396341463414634,0.1505027932960894,0.6894186625366447,0.7052709725315516,-6.029910655986774,170,43.014718655171485,173,354.5205767647021,1213.5907468297846,1037.6875684914182,1085.3680304489103,0.13768115942028986,13.768115942028986,138,1.2971014492753623,0.0,5.0,0.5797101449275363,0.2898550724637681,0.7988826815642458,1.2971014492753623,0.770949720670391,1.1589488732090374,cbr_full_logreg,"A,B,C,E"
20,RUB->TJS,logreg,wf_oos,656,133,132,0.18045112781954886,0.20121951219512196,0.20330827067669172,0.8967874231032125,0.8875739644970414,27.078628807764126,125,88.31963679966866,129,345.0097642505381,1322.7483576135658,1243.6071333440686,1273.1986443250146,0.17391304347826086,17.391304347826086,138,0.9637681159420289,0.0,4.0,0.6739130434782609,0.18840579710144928,0.7969924812030075,0.9637681159420289,0.7593984962406015,1.2840347416123306,cbr_full_logreg,"A,B,C,E"
20,RUB->UZS,logreg,wf_oos,656,161,112,0.11801242236024845,0.17073170731707318,0.17105590062111806,0.6912156166814551,0.689905591866376,-10.052680253239865,154,73.13565455644012,157,347.093670047759,1253.020910732945,1146.0358374129155,1205.2205738155778,0.13768115942028986,13.768115942028986,138,1.1666666666666667,0.0,4.299999999999997,0.6376811594202898,0.2391304347826087,0.8012422360248447,1.1666666666666667,0.7763975155279503,1.3068825556848893,cbr_full_logreg,"A,B,C,E"
20,RUB->AMD,logreg,oot,228,55,42,0.18181818181818182,0.18421052631578946,0.18290909090909094,0.9870129870129871,0.9940357852882703,27.346038383940623,52,116.5751501826031,55,233.53665869521387,689.5380434782594,619.9980669491553,595.9691888027553,0.20408163265306123,20.408163265306122,49,1.1224489795918366,0.0,4.200000000000003,0.5510204081632653,0.1836734693877551,0.7090909090909091,1.1224489795918366,0.6727272727272727,1.5623963145388728,cbr_full_logreg,"A,B,C,E"
20,RUB->KGS,logreg,oot,228,55,38,0.16363636363636364,0.16666666666666666,0.17490909090909088,0.9818181818181818,0.9355509355509357,-21.91466965084189,54,58.89435542614537,54,341.07584871937655,1276.7169272685842,1163.5647056817886,1011.8395892752421,0.1836734693877551,18.367346938775512,49,1.1224489795918366,0.0,4.200000000000003,0.5306122448979592,0.16326530612244897,0.7454545454545455,1.1224489795918366,0.6909090909090909,1.19815398844836,cbr_full_logreg,"A,B,C,E"
20,RUB->KZT,logreg,oot,228,23,48,0.2608695652173913,0.21052631578947367,0.20782608695652174,1.2391304347826086,1.2552301255230125,194.29742239405977,23,163.38936716836358,23,249.5167553340598,960.744366659374,917.5539603136629,724.3899130497362,0.12244897959183673,12.244897959183673,49,0.46938775510204084,0.0,1.0,0.7346938775510204,0.061224489795918366,0.5217391304347826,0.46938775510204084,0.4782608695652174,1.9504492277077983,cbr_full_logreg,"A,B,C,E"
