horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,feature_groups,training_horizon,evaluation_horizon,threshold_metric
1,RUB->AMD,catboost,y2022,247,35,124,0.42857142857142855,0.5020242914979757,0.508,0.8536866359447005,0.8436445444319459,10.918643346314937,34,16.706759912077445,34,69.29457752530139,808.2600538011176,531.3385327827436,327.266535646642,0.29411764705882354,29.41176470588235,51,0.6862745098039216,0.0,2.0,0.7058823529411765,0.09803921568627451,0.6285714285714286,0.6862745098039216,0.6,0.870592685682615,"A,B",5,1,lar
1,RUB->KGS,catboost,y2022,247,37,123,0.4594594594594595,0.4979757085020243,0.4870270270270271,0.922654361678752,0.9433962264150942,-15.831440055491413,36,16.708027323812132,36,84.48585823178732,479.8224264587536,472.5213703678366,388.68926365786734,0.33333333333333337,33.333333333333336,51,0.7254901960784313,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5405405405405406,0.7254901960784313,0.4864864864864865,0.946722407946689,"A,B",5,1,lar
1,RUB->KZT,catboost,y2022,247,42,116,0.42857142857142855,0.46963562753036436,0.4671428571428571,0.9125615763546797,0.9174311926605505,8.585468326398749,41,19.528577558841302,41,89.14002309407752,376.4796879203658,340.5354590290173,301.60322437913493,0.35294117647058826,35.294117647058826,51,0.8235294117647058,0.0,3.0,0.6274509803921569,0.11764705882352941,0.6904761904761905,0.8235294117647058,0.5714285714285714,2.32993849307966,"A,B",5,1,lar
1,RUB->TJS,catboost,y2022,247,44,131,0.5909090909090909,0.5303643724696356,0.5245454545454545,1.1141568355308813,1.1265164644714039,-11.872384008040202,43,14.540681487935332,43,95.83753016943409,1097.8253308230346,775.0428905549015,611.4550762738858,0.5098039215686274,50.98039215686274,51,0.8627450980392157,0.0,3.0,0.5686274509803921,0.11764705882352941,0.5909090909090909,0.8627450980392157,0.5227272727272727,2.1996761014422925,"A,B",5,1,lar
1,RUB->UZS,catboost,y2022,247,41,119,0.4146341463414634,0.4817813765182186,0.4853658536585365,0.8606271777003484,0.8542713567839196,-30.78469772810585,40,24.315239435683566,40,90.57093747976897,848.1230869016821,747.539146519951,488.86210061240115,0.33333333333333337,33.333333333333336,51,0.803921568627451,0.0,3.0,0.6274509803921569,0.11764705882352941,0.6341463414634146,0.803921568627451,0.5609756097560976,1.0379870724283666,"A,B",5,1,lar
10,RUB->AMD,catboost,y2022,247,35,59,0.11428571428571428,0.2388663967611336,0.25199999999999995,0.4784503631961259,0.453514739229025,-0.01898774372717753,28,71.14390544652711,29,508.52383399310185,2154.35554905911,1758.1777601866731,1328.492512891359,0.0784313725490196,7.8431372549019605,51,0.6862745098039216,0.0,2.0,0.7058823529411765,0.09803921568627451,0.6285714285714286,0.6862745098039216,0.6,0.16989597153409702,"A,B",5,10,lar
10,RUB->KGS,catboost,y2022,247,37,51,0.08108108108108109,0.20647773279352227,0.2,0.39268680445151033,0.40540540540540543,-137.62483693406523,31,45.47832929875898,31,645.2782542736448,1976.3295014832781,1887.693083692703,1740.1151836481026,0.05882352941176471,5.882352941176471,51,0.7254901960784313,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5405405405405406,0.7254901960784313,0.4864864864864865,0.6509663766154897,"A,B",5,10,lar
10,RUB->KZT,catboost,y2022,247,42,51,0.19047619047619047,0.20647773279352227,0.1952380952380952,0.9225023342670401,0.9756097560975611,-37.726197221191455,36,172.48823923196804,36,679.7156676994019,1760.1696219414187,1754.5023079803946,1722.979562428633,0.1568627450980392,15.686274509803921,51,0.8235294117647058,0.0,3.0,0.6274509803921569,0.11764705882352941,0.6904761904761905,0.8235294117647058,0.5714285714285714,1.380434805125558,"A,B",5,10,lar
10,RUB->TJS,catboost,y2022,247,44,57,0.11363636363636363,0.23076923076923078,0.23136363636363633,0.4924242424242424,0.49115913555992147,-254.68171889721737,37,-13.243422822717548,37,1151.788871582517,4206.4938555888575,4067.7104940544714,3937.9972435401273,0.09803921568627452,9.803921568627452,51,0.8627450980392157,0.0,3.0,0.5686274509803921,0.11764705882352941,0.5909090909090909,0.8627450980392157,0.5227272727272727,0.9875488220152095,"A,B",5,10,lar
10,RUB->UZS,catboost,y2022,247,41,51,0.14634146341463414,0.20647773279352227,0.208780487804878,0.7087517934002869,0.7009345794392524,-288.6047767047733,35,11.733550159860327,35,1072.3179783485384,3510.345185072947,3302.5111014528575,2941.0731926068843,0.11764705882352942,11.764705882352942,51,0.803921568627451,0.0,3.0,0.6274509803921569,0.11764705882352941,0.6341463414634146,0.803921568627451,0.5609756097560976,0.8357127650319709,"A,B",5,10,lar
1,RUB->AMD,catboost,wf_oos,656,184,353,0.5434782608695652,0.538109756097561,0.5370652173913043,1.0099765981032147,1.0119409026512851,-1.1700316512439068,184,5.3555163599107445,184,31.801332521621976,359.90593514702687,229.73311956989545,277.3770032219738,0.7246376811594203,72.46376811594203,138,1.3333333333333333,1.0,4.0,0.4927536231884058,0.2246376811594203,0.7119565217391305,1.3333333333333333,0.6847826086956522,1.087275515198524,"A,B",5,1,lar
1,RUB->KGS,catboost,wf_oos,656,211,348,0.5260663507109005,0.5304878048780488,0.5372511848341233,0.991665304788364,0.9791813690896258,2.378429990254551,211,5.118382584834741,211,26.63178890450335,398.54724509127635,192.26020825076355,241.96466414913237,0.8043478260869565,80.43478260869566,138,1.5289855072463767,1.0,4.0,0.47101449275362317,0.3115942028985507,0.7488151658767772,1.5289855072463767,0.7156398104265402,1.1336788772372386,"A,B",5,1,lar
1,RUB->KZT,catboost,wf_oos,656,190,333,0.5052631578947369,0.5076219512195121,0.5049473684210527,0.995353247984827,1.0006253908692933,6.726429833218935,190,8.377149645292329,190,33.053866872973074,297.5341703474421,205.1614876496084,236.79308082398884,0.6956521739130435,69.56521739130434,138,1.3768115942028984,1.0,4.0,0.4782608695652174,0.2463768115942029,0.7,1.3768115942028984,0.6631578947368421,1.407163831443375,"A,B",5,1,lar
1,RUB->TJS,catboost,wf_oos,656,188,361,0.4946808510638298,0.5503048780487805,0.5507446808510639,0.8989214357281783,0.8982035928143712,-4.181080474977059,188,5.38495974036012,188,29.701038509140396,394.8988344240822,201.3398586609676,241.49083143604244,0.673913043478261,67.3913043478261,138,1.3623188405797102,1.0,4.0,0.45652173913043476,0.21739130434782608,0.6808510638297872,1.3623188405797102,0.6329787234042553,1.0279022452685247,"A,B",5,1,lar
1,RUB->UZS,catboost,wf_oos,656,195,345,0.48717948717948717,0.5259146341463414,0.5213333333333334,0.9263470828688221,0.9344875073775327,-4.8119312246058765,195,4.85990863533471,195,34.29901309268078,418.0450001678526,233.35432844760095,281.2403595288537,0.6884057971014492,68.84057971014492,138,1.4130434782608696,1.0,5.0,0.47101449275362317,0.2536231884057971,0.7435897435897436,1.4130434782608696,0.717948717948718,1.12484167600489,"A,B",5,1,lar
10,RUB->AMD,catboost,wf_oos,656,184,174,0.2826086956521739,0.2652439024390244,0.261195652173913,1.0654672663668165,1.0819808572617562,35.059911705099786,178,32.585356536034695,184,172.7031999976445,1019.9723906321911,778.3092013677549,828.342488379194,0.3768115942028985,37.68115942028985,138,1.3333333333333333,1.0,4.0,0.4927536231884058,0.2246376811594203,0.7119565217391305,1.3333333333333333,0.6847826086956522,1.116735260832663,"A,B",5,10,lar
10,RUB->KGS,catboost,wf_oos,656,211,167,0.27488151658767773,0.2545731707317073,0.2620853080568721,1.0797741010869257,1.0488245931283904,33.30240941485648,206,20.261826368974955,211,145.85687244269144,841.7476067360785,719.7045400011484,784.8124312522557,0.42028985507246375,42.028985507246375,138,1.5289855072463767,1.0,4.0,0.47101449275362317,0.3115942028985507,0.7488151658767772,1.5289855072463767,0.7156398104265402,1.1500221457020177,"A,B",5,10,lar
10,RUB->KZT,catboost,wf_oos,656,190,137,0.23157894736842105,0.20884146341463414,0.20705263157894738,1.1088743757203228,1.1184544992374172,43.8035266912158,184,34.91729059355931,190,164.41929362610665,1082.8438900058513,685.7584476136547,835.9417592794462,0.3188405797101449,31.884057971014492,138,1.3768115942028984,1.0,4.0,0.4782608695652174,0.2463768115942029,0.7,1.3768115942028984,0.6631578947368421,1.8084660219914344,"A,B",5,10,lar
10,RUB->TJS,catboost,wf_oos,656,188,180,0.2393617021276596,0.27439024390243905,0.2685106382978723,0.8723404255319148,0.8914421553090335,32.812021979763564,182,28.49280449774764,187,157.96342871124108,891.342142054632,708.3075435218249,773.135964269268,0.32608695652173914,32.608695652173914,138,1.3623188405797102,1.0,4.0,0.45652173913043476,0.21739130434782608,0.6808510638297872,1.3623188405797102,0.6329787234042553,1.1490621595270518,"A,B",5,10,lar
10,RUB->UZS,catboost,wf_oos,656,195,156,0.26666666666666666,0.23780487804878048,0.23671794871794866,1.1213675213675214,1.126516464471404,27.747933554289627,186,28.39097954043419,191,168.9545570931757,789.5460713718116,686.5742061781635,750.5991172270319,0.3768115942028985,37.68115942028985,138,1.4130434782608696,1.0,5.0,0.47101449275362317,0.2536231884057971,0.7435897435897436,1.4130434782608696,0.717948717948718,1.3471898528164308,"A,B",5,10,lar
1,RUB->AMD,catboost,oot,247,0,132,,0.5344129554655871,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,1,lar
1,RUB->KGS,catboost,oot,247,0,117,,0.47368421052631576,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,1,lar
1,RUB->KZT,catboost,oot,247,0,142,,0.5748987854251012,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,1,lar
1,RUB->TJS,catboost,oot,247,0,125,,0.5060728744939271,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,1,lar
1,RUB->UZS,catboost,oot,247,0,136,,0.5506072874493927,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,1,lar
10,RUB->AMD,catboost,oot,238,0,56,,0.23529411764705882,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,10,lar
10,RUB->KGS,catboost,oot,238,0,53,,0.22268907563025211,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,10,lar
10,RUB->KZT,catboost,oot,238,0,65,,0.27310924369747897,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,10,lar
10,RUB->TJS,catboost,oot,238,0,54,,0.226890756302521,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,10,lar
10,RUB->UZS,catboost,oot,238,0,63,,0.2647058823529412,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,10,lar
5,RUB->AMD,catboost,y2022,247,35,72,0.17142857142857143,0.291497975708502,0.30228571428571427,0.5880952380952381,0.5671077504725899,-18.624145889218152,30,27.695764554857227,30,322.15257283949296,1153.6322484811355,1127.2639044110965,912.7854982551868,0.11764705882352942,11.764705882352942,51,0.6862745098039216,0.0,2.0,0.7058823529411765,0.09803921568627451,0.6285714285714286,0.6862745098039216,0.6,0.9124743712634528,"A,B",5,5,lar
5,RUB->KGS,catboost,y2022,247,37,65,0.16216216216216217,0.2631578947368421,0.2448648648648649,0.6162162162162163,0.662251655629139,-53.51456484328192,32,70.36128938422826,32,281.3798619393795,1021.2682301905774,1003.7819349466914,900.0986482446588,0.11764705882352942,11.764705882352942,51,0.7254901960784313,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5405405405405406,0.7254901960784313,0.4864864864864865,0.7722672599621873,"A,B",5,5,lar
5,RUB->KZT,catboost,y2022,247,42,64,0.2619047619047619,0.2591093117408907,0.2638095238095238,1.0107886904761905,0.9927797833935018,-15.781029838709562,37,109.18527768615702,37,398.8882291615088,1179.6445289005608,1141.0689967505816,1078.066800580839,0.21568627450980393,21.568627450980394,51,0.8235294117647058,0.0,3.0,0.6274509803921569,0.11764705882352941,0.6904761904761905,0.8235294117647058,0.5714285714285714,1.3605217522200934,"A,B",5,5,lar
5,RUB->TJS,catboost,y2022,247,44,77,0.18181818181818182,0.3117408906882591,0.31863636363636355,0.5832349468713105,0.5706134094151214,-106.44251582048285,39,31.478510286579684,39,551.6450053840408,2501.98750709824,2226.3444591667203,1943.30034655692,0.1568627450980392,15.686274509803921,51,0.8627450980392157,0.0,3.0,0.5686274509803921,0.11764705882352941,0.5909090909090909,0.8627450980392157,0.5227272727272727,2.1480722070940375,"A,B",5,5,lar
5,RUB->UZS,catboost,y2022,247,41,65,0.1951219512195122,0.2631578947368421,0.2726829268292683,0.7414634146341464,0.7155635062611807,-173.4614065856492,36,36.69495731018769,36,522.1274285697777,1989.9146573734772,1780.7539369958313,1474.2136256776641,0.1568627450980392,15.686274509803921,51,0.803921568627451,0.0,3.0,0.6274509803921569,0.11764705882352941,0.6341463414634146,0.803921568627451,0.5609756097560976,1.3978305784092449,"A,B",5,5,lar
5,RUB->AMD,catboost,wf_oos,656,184,215,0.33152173913043476,0.3277439024390244,0.32358695652173913,1.0115267947421638,1.024521330198186,18.515768711043588,180,25.442406309909227,184,105.34714532223204,1019.9723906321911,562.8021729109852,689.7989795248415,0.4420289855072464,44.20289855072464,138,1.3333333333333333,1.0,4.0,0.4927536231884058,0.2246376811594203,0.7119565217391305,1.3333333333333333,0.6847826086956522,1.1897084209820863,"A,B",5,5,lar
5,RUB->KGS,catboost,wf_oos,656,211,215,0.3459715639810427,0.3277439024390244,0.3353554502369668,1.0556155626584371,1.031656302996043,15.816216554335373,207,17.856656273127292,211,95.14038537875089,836.7309522354427,547.1435371945914,687.295012952989,0.5289855072463768,52.89855072463768,138,1.5289855072463767,1.0,4.0,0.47101449275362317,0.3115942028985507,0.7488151658767772,1.5289855072463767,0.7156398104265402,1.2543888445947997,"A,B",5,5,lar
5,RUB->KZT,catboost,wf_oos,656,190,183,0.3105263157894737,0.27896341463414637,0.2794736842105263,1.113143514524015,1.1111111111111112,17.707627534545374,186,22.682538838409375,190,113.76432997244781,1082.8438900058513,607.0314793227229,751.1814539863124,0.427536231884058,42.7536231884058,138,1.3768115942028984,1.0,4.0,0.4782608695652174,0.2463768115942029,0.7,1.3768115942028984,0.6631578947368421,1.5468911112255015,"A,B",5,5,lar
5,RUB->TJS,catboost,wf_oos,656,188,230,0.30319148936170215,0.35060975609756095,0.3414893617021276,0.8647548566142462,0.8878504672897197,6.866035108013129,184,19.44177196027265,188,104.66241738601477,891.342142054632,588.3550897591017,724.5819230940511,0.4130434782608695,41.30434782608695,138,1.3623188405797102,1.0,4.0,0.45652173913043476,0.21739130434782608,0.6808510638297872,1.3623188405797102,0.6329787234042553,1.049223334442054,"A,B",5,5,lar
5,RUB->UZS,catboost,wf_oos,656,195,204,0.3384615384615385,0.31097560975609756,0.3043076923076924,1.0883861236802415,1.1122345803842262,4.515202498242126,189,19.145782127104727,193,115.47023211482495,789.5460713718116,604.8770094914951,720.3340762662674,0.4782608695652174,47.82608695652174,138,1.4130434782608696,1.0,5.0,0.47101449275362317,0.2536231884057971,0.7435897435897436,1.4130434782608696,0.717948717948718,1.0512233894105418,"A,B",5,5,lar
5,RUB->AMD,catboost,oot,243,0,74,,0.3045267489711934,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,5,lar
5,RUB->KGS,catboost,oot,243,0,70,,0.2880658436213992,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,5,lar
5,RUB->KZT,catboost,oot,243,0,80,,0.3292181069958848,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,5,lar
5,RUB->TJS,catboost,oot,243,0,73,,0.3004115226337449,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,5,lar
5,RUB->UZS,catboost,oot,243,0,83,,0.34156378600823045,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B",5,5,lar
1,RUB->AMD,catboost,y2022,247,8,124,0.5,0.5020242914979757,0.52,0.995967741935484,0.9615384615384615,50.929793172493085,8,43.84202164880919,8,59.67194903425677,254.4170117643696,254.4170117643696,95.47511845481083,0.0784313725490196,7.8431372549019605,51,0.1568627450980392,0.0,0.0,0.9215686274509803,0.0196078431372549,0.375,0.1568627450980392,0.25,1.979538653628853,"A,B,C",5,1,lar
1,RUB->KGS,catboost,y2022,247,13,123,0.46153846153846156,0.4979757085020243,0.4830769230769231,0.926829268292683,0.9554140127388535,-41.16757816213065,13,9.818178629889415,13,78.72204380427112,415.72439012654394,415.72439012654394,199.5533063802184,0.11764705882352942,11.764705882352942,51,0.2549019607843137,0.0,1.0,0.8823529411764706,0.058823529411764705,0.5384615384615384,0.2549019607843137,0.5384615384615384,0.9703273421542178,"A,B,C",5,1,lar
1,RUB->KZT,catboost,y2022,247,8,116,0.5,0.46963562753036436,0.4275,1.0646551724137931,1.1695906432748537,-21.42629395979367,8,19.702124377920654,8,63.52525141962606,284.5139977006039,284.5139977006039,101.6404022714017,0.0784313725490196,7.8431372549019605,51,0.1568627450980392,0.0,0.0,0.9019607843137255,0.0196078431372549,0.5,0.1568627450980392,0.5,2.220336054470448,"A,B,C",5,1,lar
1,RUB->TJS,catboost,y2022,247,11,131,0.45454545454545453,0.5303643724696356,0.5454545454545454,0.8570437196391394,0.8333333333333334,-63.63140531203944,11,39.644432544849636,11,126.00771667063023,740.8980299595358,740.8980299595358,274.44372316479985,0.09803921568627452,9.803921568627452,51,0.21568627450980393,0.0,1.0,0.8627450980392157,0.0196078431372549,0.45454545454545453,0.21568627450980393,0.36363636363636365,1.719675090803106,"A,B,C",5,1,lar
1,RUB->UZS,catboost,y2022,247,11,119,0.36363636363636365,0.4817813765182186,0.4818181818181817,0.7547746371275783,0.7547169811320756,-55.275384894204876,11,11.44788740697728,11,95.73964132047523,646.95520613822,646.95520613822,198.0763816344724,0.0784313725490196,7.8431372549019605,51,0.21568627450980393,0.0,1.0,0.8823529411764706,0.0392156862745098,0.5454545454545454,0.21568627450980393,0.5454545454545454,1.177610413864525,"A,B,C",5,1,lar
10,RUB->AMD,catboost,y2022,247,8,59,0.25,0.2388663967611336,0.2375,1.0466101694915253,1.0526315789473684,153.05957159688492,8,194.6266288273156,8,378.54609833291505,613.9395589436414,613.9395589436414,545.6389864609715,0.0392156862745098,3.9215686274509802,51,0.1568627450980392,0.0,0.0,0.9215686274509803,0.0196078431372549,0.375,0.1568627450980392,0.25,3.184499773962987,"A,B,C",5,10,lar
10,RUB->KGS,catboost,y2022,247,13,51,0.15384615384615385,0.20647773279352227,0.21846153846153846,0.7450980392156863,0.7042253521126761,-125.84364290410461,13,119.5662477657075,13,629.9069897061986,1976.3295014832781,1976.3295014832781,1431.550957863272,0.0392156862745098,3.9215686274509802,51,0.2549019607843137,0.0,1.0,0.8823529411764706,0.058823529411764705,0.5384615384615384,0.2549019607843137,0.5384615384615384,0.9548018085266446,"A,B,C",5,10,lar
10,RUB->KZT,catboost,y2022,247,8,51,0.375,0.20647773279352227,0.205,1.8161764705882353,1.829268292682927,-239.75924401528337,8,44.905361491206634,8,1061.1910517760437,1760.1696219414187,1760.1696219414187,1697.90568284167,0.05882352941176471,5.882352941176471,51,0.1568627450980392,0.0,0.0,0.9019607843137255,0.0196078431372549,0.5,0.1568627450980392,0.5,2.6411000488059986,"A,B,C",5,10,lar
10,RUB->TJS,catboost,y2022,247,11,57,0.09090909090909091,0.23076923076923078,0.2309090909090909,0.3939393939393939,0.3937007874015748,-585.1680658488654,11,-94.88258766637372,11,1664.802099802791,3928.9271325200857,3928.9271325200857,3470.9788325639283,0.0196078431372549,1.9607843137254901,51,0.21568627450980393,0.0,1.0,0.8627450980392157,0.0196078431372549,0.45454545454545453,0.21568627450980393,0.36363636363636365,1.122897766518464,"A,B,C",5,10,lar
10,RUB->UZS,catboost,y2022,247,11,51,0.2727272727272727,0.20647773279352227,0.21454545454545457,1.320855614973262,1.2711864406779658,-400.1035985048074,11,-16.14500426757179,11,1190.8290818595358,3094.6770178327674,3094.6770178327674,2557.138487554809,0.05882352941176471,5.882352941176471,51,0.21568627450980393,0.0,1.0,0.8823529411764706,0.0392156862745098,0.5454545454545454,0.21568627450980393,0.5454545454545454,3.542326846907797,"A,B,C",5,10,lar
1,RUB->AMD,catboost,wf_oos,656,25,353,0.52,0.538109756097561,0.54,0.9663456090651559,0.9629629629629629,2.2018373278398045,25,0.5103929291830681,25,24.28034811192807,154.38039220964095,145.1925781091623,95.5240167665936,0.09420289855072463,9.420289855072463,138,0.18115942028985507,0.0,0.29999999999999716,0.8985507246376812,0.028985507246376812,0.52,0.18115942028985507,0.44,1.0685318311939664,"A,B,C",5,1,lar
1,RUB->KGS,catboost,wf_oos,656,36,348,0.5277777777777778,0.5304878048780488,0.548888888888889,0.9948914431673052,0.9615384615384615,13.292278642509308,35,6.718195631588075,35,19.72832006761273,200.06988469025933,179.526825494033,109.29688643705406,0.13768115942028986,13.768115942028986,138,0.2608695652173913,0.0,1.0,0.8695652173913043,0.036231884057971016,0.6388888888888888,0.2608695652173913,0.5277777777777778,0.8936613626586803,"A,B,C",5,1,lar
1,RUB->KZT,catboost,wf_oos,656,13,333,0.6153846153846154,0.5076219512195121,0.5323076923076924,1.2122892122892124,1.1560693641618496,16.882672876675688,13,5.989684062426282,13,25.811876093705813,152.22348916761553,152.22348916761553,67.11087784363511,0.057971014492753624,5.797101449275362,138,0.09420289855072464,0.0,0.0,0.9565217391304348,0.014492753623188406,0.6153846153846154,0.09420289855072464,0.5384615384615384,0.8245359229047042,"A,B,C",5,1,lar
1,RUB->TJS,catboost,wf_oos,656,30,361,0.5666666666666667,0.5503048780487805,0.5686666666666667,1.0297322253000922,0.9964830011723329,5.953543891125643,29,-11.50674108144102,29,20.98518710005808,164.6205059762429,157.14715004098713,108.13735353557918,0.12318840579710144,12.318840579710145,138,0.21739130434782608,0.0,1.0,0.8695652173913043,0.014492753623188406,0.43333333333333335,0.21739130434782608,0.36666666666666664,0.9074579584029374,"A,B,C",5,1,lar
1,RUB->UZS,catboost,wf_oos,656,32,345,0.5625,0.5259146341463414,0.528125,1.0695652173913044,1.0650887573964498,11.03152811821835,32,-6.3768252827734955,32,15.483800120653646,151.29964797496731,127.38816217009452,78.65641862713392,0.13043478260869565,13.043478260869565,138,0.2318840579710145,0.0,1.0,0.8768115942028986,0.028985507246376812,0.59375,0.2318840579710145,0.5625,1.4542437370054104,"A,B,C",5,1,lar
10,RUB->AMD,catboost,wf_oos,656,25,174,0.16,0.2652439024390244,0.2688,0.6032183908045977,0.5952380952380952,4.492912725989526,23,-16.240085516694226,23,296.2510709816974,749.0937970920064,747.1082963385345,685.7286063133037,0.028985507246376812,2.898550724637681,138,0.18115942028985507,0.0,0.29999999999999716,0.8985507246376812,0.028985507246376812,0.52,0.18115942028985507,0.44,1.3883899611458796,"A,B,C",5,10,lar
10,RUB->KGS,catboost,wf_oos,656,36,167,0.3055555555555556,0.2545731707317073,0.25777777777777783,1.200266134397871,1.1853448275862069,90.19719729624545,31,29.989138140017218,31,135.52218004939328,575.847881085072,537.8233082148465,471.8537135666741,0.07971014492753623,7.971014492753623,138,0.2608695652173913,0.0,1.0,0.8695652173913043,0.036231884057971016,0.6388888888888888,0.2608695652173913,0.5277777777777778,1.6115582365048424,"A,B,C",5,10,lar
10,RUB->KZT,catboost,wf_oos,656,13,137,0.46153846153846156,0.20884146341463414,0.21230769230769225,2.2099943851768673,2.1739130434782616,233.16743925006975,13,88.2071205385582,13,74.03112466123574,363.80385860553366,363.80385860553366,186.94332892303936,0.043478260869565216,4.3478260869565215,138,0.09420289855072464,0.0,0.0,0.9565217391304348,0.014492753623188406,0.6153846153846154,0.09420289855072464,0.5384615384615384,1.1124790932981024,"A,B,C",5,10,lar
10,RUB->TJS,catboost,wf_oos,656,30,180,0.26666666666666666,0.27439024390243905,0.27666666666666667,0.9718518518518517,0.963855421686747,63.68366488191826,26,-20.36609894039536,26,187.32896128351905,577.9425506708602,516.8335159495596,467.95837942940733,0.057971014492753624,5.797101449275362,138,0.21739130434782608,0.0,1.0,0.8695652173913043,0.014492753623188406,0.43333333333333335,0.21739130434782608,0.36666666666666664,1.251352940776527,"A,B,C",5,10,lar
10,RUB->UZS,catboost,wf_oos,656,32,156,0.1875,0.23780487804878048,0.22,0.7884615384615385,0.8522727272727273,18.483387710257553,28,-16.878896925965773,28,204.30352935360244,651.4464835359602,617.6778663634142,559.4254060953907,0.043478260869565216,4.3478260869565215,138,0.2318840579710145,0.0,1.0,0.8768115942028986,0.028985507246376812,0.59375,0.2318840579710145,0.5625,1.2522987206335863,"A,B,C",5,10,lar
1,RUB->AMD,catboost,oot,247,0,132,,0.5344129554655871,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,1,lar
1,RUB->KGS,catboost,oot,247,1,117,1.0,0.47368421052631576,0.5,2.111111111111111,2.0,148.40074179018225,1,14.52690234982068,1,0.0,0.0,0.0,0.0,0.018867924528301886,1.8867924528301887,53,0.018867924528301886,0.0,0.0,0.9811320754716981,0.0,0.0,0.018867924528301886,0.0,4.388278014981988,"A,B,C",5,1,lar
1,RUB->KZT,catboost,oot,247,0,142,,0.5748987854251012,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,1,lar
1,RUB->TJS,catboost,oot,247,0,125,,0.5060728744939271,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,1,lar
1,RUB->UZS,catboost,oot,247,2,136,0.5,0.5506072874493927,0.65,0.9080882352941176,0.7692307692307692,44.04953416216717,2,-13.286878766031741,2,9.401563419759729,18.803126839519457,18.803126839519457,9.401563419759729,0.018867924528301886,1.8867924528301887,53,0.03773584905660377,0.0,0.0,0.9622641509433962,0.0,0.0,0.03773584905660377,0.0,1.0829484794545303,"A,B,C",5,1,lar
10,RUB->AMD,catboost,oot,238,0,56,,0.23529411764705882,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,10,lar
10,RUB->KGS,catboost,oot,238,1,53,0.0,0.22268907563025211,0.28,0.0,0.0,27.37940304467168,1,-167.27951241586325,1,147.4690723380645,147.4690723380645,147.4690723380645,147.4690723380645,0.0,0.0,51,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549,0.0,,"A,B,C",5,10,lar
10,RUB->KZT,catboost,oot,238,0,65,,0.27310924369747897,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,10,lar
10,RUB->TJS,catboost,oot,238,0,54,,0.226890756302521,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,10,lar
