experiment,training_horizon,evaluation_horizon,currency,fold,lift,moment_advantage_bps,customer_regret_cvar_95_bps,signals_per_week,lift_at_risk,cluster_rate
logreg_a,5.0,5,KZT,wf_oos,0.6478372506419119,-1.6487969319330156,518.7766873474242,0.6014492753623188,0.972859829743768,0.46987951807228917
logreg_a,5.0,5,TJS,wf_oos,1.0309062336301729,10.787664890827562,668.1616461392834,0.6014492753623188,1.13118647695477,0.5783132530120482
logreg_a,5.0,5,UZS,wf_oos,0.8352431881843646,1.4789846015560404,787.3153495234853,0.5579710144927537,0.35284868318447515,0.4935064935064935
logreg_ab,5.0,5,AMD,wf_oos,0.8390697674418605,17.396702442820736,502.59026877000906,0.2898550724637681,1.3537689195789138,0.65
logreg_ab,5.0,5,KGS,wf_oos,0.7396758280479211,6.206494939581925,201.494958431212,0.2391304347826087,0.8315208923426772,0.5757575757575758
logreg_ab,5.0,5,KZT,wf_oos,0.477959927140255,17.92776239903363,579.367965173514,0.21739130434782608,1.09445347979372,0.4666666666666667
logreg_ab,5.0,5,TJS,wf_oos,1.213691026827012,16.347038937292332,725.9848112260414,0.34057971014492755,1.167317233994139,0.5957446808510638
logreg_ab,5.0,5,UZS,wf_oos,1.0718954248366013,17.469496738518874,156.93952389823738,0.1956521739130435,2.1456700096499577,0.4444444444444444
logreg_abc,5.0,5,AMD,wf_oos,,,,0.0,,
logreg_abc,5.0,5,KGS,wf_oos,,,,0.0,,
logreg_abc,5.0,5,KZT,wf_oos,,,,0.0,,
logreg_abc,5.0,5,TJS,wf_oos,1.901449275362319,77.4465412636771,270.15632920581953,0.021739130434782608,0.5948489808693498,0.3333333333333333
logreg_abc,5.0,5,UZS,wf_oos,,,,0.0,,
logreg_abcd,5.0,5,AMD,wf_oos,0.7959555106167846,19.05027315799065,425.9295499172418,0.3333333333333333,1.3426676573316587,0.5
logreg_abcd,5.0,5,KGS,wf_oos,0.5811738648947951,19.74248970897977,287.42077139752405,0.15217391304347827,0.8076616065745011,0.38095238095238093
logreg_abcd,5.0,5,KZT,wf_oos,1.0241998438719748,42.271266806339085,222.02749054855974,0.10144927536231885,1.5978052775962188,0.35714285714285715
logreg_abcd,5.0,5,TJS,wf_oos,1.380084151472651,47.254607330975674,364.86875716694846,0.2246376811594203,1.2625955459012883,0.5483870967741935
logreg_abcd,5.0,5,UZS,wf_oos,0.9379084967320263,29.006636745047135,317.11755047687643,0.17391304347826086,1.0941231614230742,0.5
momentum,,5,AMD,wf_oos,0.9256336556049125,98.50662503915375,594.0467605332311,0.644927536231884,2.740018054750169,0.4943820224719101
momentum,,5,KGS,wf_oos,0.7959555106167846,86.81696142742565,580.0784386578019,0.6666666666666666,2.9413031283069744,0.5217391304347826
momentum,,5,KZT,wf_oos,0.9815248503773094,94.1160341785648,560.6082156141459,0.6086956521739131,4.8052276520025226,0.4523809523809524
momentum,,5,TJS,wf_oos,0.6956521739130435,88.94957448103676,591.5868742732035,0.5942028985507246,2.049136075467912,0.5
momentum,,5,UZS,wf_oos,0.8445236680530799,99.40583394289926,593.701492114418,0.717391304347826,3.071749040080516,0.5050505050505051
random,,5,AMD,wf_oos,1.1107919837102131,14.338534799410517,521.0120331440462,1.5724637681159421,1.485849253852725,0.48847926267281105
random,,5,KGS,wf_oos,1.1424445152383986,9.549503273579479,476.054569749568,1.5869565217391304,1.2173038407811383,0.5068493150684932
random,,5,KZT,wf_oos,1.057486338797814,-3.5154036599943383,880.8314792201272,1.4492753623188406,0.40616407399606486,0.465
